"ID","MapT__FILCOLOR__C","MapT__GYOUSEIKUBUN__C","MapT__LAYERFILOPTICALLY__C","MapT__LINECOLOR__C","MapT__MAPTECHUSERID__C","MAPTECH__POLYGON_LATLNGINFO__C"
"a032w00000YS1xkAAD","2de6e3","null","0.3","a17fe1","a0B2w000004ZQdmEAG","[
 {
  ""lat"": 35.96274648462712,
  ""lng"": 139.5611159882293
 },
 {
  ""lat"": 35.9621516346086,
  ""lng"": 139.56128764960624
 },
 {
  ""lat"": 35.962485966922294,
  ""lng"": 139.562685080503
 },
 {
  ""lat"": 35.96282029782056,
  ""lng"": 139.56253755900718
 },
 {
  ""lat"": 35.96299831759149,
  ""lng"": 139.56221032950737
 }
]"
"a032w00000YS1xpAAD","2de6e3","null","0.3","a17fe1","a0B2w000004ZQdmEAG","[
 {
  ""lat"": 35.96430689528063,
  ""lng"": 139.56280458295623
 },
 {
  ""lat"": 35.96300866584163,
  ""lng"": 139.56338930452148
 },
 {
  ""lat"": 35.96303905941697,
  ""lng"": 139.56464994275848
 },
 {
  ""lat"": 35.96403335707328,
  ""lng"": 139.56442463720123
 },
 {
  ""lat"": 35.96446320240224,
  ""lng"": 139.56343758428375
 }
]"
