"ID","MapT__FILCOLOR__C","MapT__GYOUSEIKUBUN__C","MapT__LAYERFILOPTICALLY__C","MapT__LINECOLOR__C","MapT__MAPTECHUSERID__C","MAPTECH__POLYGON_LATLNGINFO__C"
"a032w00000YRfLOAA1","2de6e3","japan.geojson","0.3","a17fe1","a0B2w000004ZQdmEAG","[
 {
  ""lat"": 36.17156965584848,
  ""lng"": 139.54845270723152
 },
 {
  ""lat"": 36.101697140946726,
  ""lng"": 139.52373346895027
 },
 {
  ""lat"": 36.1127921702058,
  ""lng"": 139.84233698457527
 },
 {
  ""lat"": 36.18764261530408,
  ""lng"": 139.81967768281746
 }
]"
