"ID","MAPTECH__FILCOLOR__C","MAPTECH__GYOUSEIKUBUN__C","MAPTECH__LAYERFILOPTICALLY__C","MAPTECH__LINECOLOR__C","MAPTECH__MAPTECHUSERID__C","MAPTECH__POLYGON_LATLNGINFO__C"
"a170k000003dOYxAAM","2418c3","28hyogo_s.geojson","0","dfc272","","[
 {
  ""lat"": 36.11414900318627,
  ""lng"": 139.531518976153
 },
 {
  ""lat"": 36.117407813931216,
  ""lng"": 139.57743839448796
 }
]"
"a170k000003dOYyAAM","2418c3","28hyogo_s.geojson","0","dfc272","","[
 {
  ""lat"": 36.12122284718877,
  ""lng"": 139.53155399242144
 }
]"
"a170k000003dOYzAAM","2418c3","28hyogo_s.geojson","0","dfc272","","[
 {
  ""lat"": 36.0850658042177,
  ""lng"": 139.58896364784962
 }
]"
"a170k000003dOZ0AAM","000000","27osaka_s.geojson","0","ff00ff","","[
 {
  ""lat"": 35.90739320263571,
  ""lng"": 139.86533879799956
 },
 {
  ""lat"": 35.90869669071645,
  ""lng"": 139.87241982979887
 },
 {
  ""lat"": 35.90939088529267,
  ""lng"": 139.8770154259462
 },
 {
  ""lat"": 35.90087444975735,
  ""lng"": 139.8830664894838
 },
 {
  ""lat"": 35.89774573306136,
  ""lng"": 139.88448269584367
 },
 {
  ""lat"": 35.895990121195545,
  ""lng"": 139.8784530899782
 },
 {
  ""lat"": 35.893864505649745,
  ""lng"": 139.86942795445978
 },
 {
  ""lat"": 35.89351684578276,
  ""lng"": 139.86771134069025
 },
 {
  ""lat"": 35.89758437066169,
  ""lng"": 139.86492184331476
 },
 {
  ""lat"": 35.90451328954832,
  ""lng"": 139.86057639397052
 },
 {
  ""lat"": 35.90628609259944,
  ""lng"": 139.860662224659
 }
]"
"a170k000003dOZ1AAM","2418c3","28hyogo_s.geojson","0","dfc272","","[
 {
  ""lat"": 36.08471898591735,
  ""lng"": 139.58917822457082
 }
]"
"a170k000003dOZ2AAM","2418c3","28hyogo_s.geojson","0","dfc272","","[
 {
  ""lat"": 36.08499644068003,
  ""lng"": 139.58900656319386
 }
]"
"a170k000003dOZ3AAM","000000","27osaka_s.geojson","0","ff00ff","","[
 {
  ""lat"": 35.884090594251326,
  ""lng"": 139.84657774908695
 },
 {
  ""lat"": 35.88459476057462,
  ""lng"": 139.84891663534793
 },
 {
  ""lat"": 35.88495984452932,
  ""lng"": 139.85129843695316
 },
 {
  ""lat"": 35.8851858480388,
  ""lng"": 139.85277901632938
 },
 {
  ""lat"": 35.88520323289744,
  ""lng"": 139.85631953222904
 },
 {
  ""lat"": 35.88460345306929,
  ""lng"": 139.85652338011417
 },
 {
  ""lat"": 35.88243384777979,
  ""lng"": 139.85737565993995
 },
 {
  ""lat"": 35.88020096022756,
  ""lng"": 139.85814451492146
 },
 {
  ""lat"": 35.879879319411366,
  ""lng"": 139.8569643429549
 },
 {
  ""lat"": 35.87952290508951,
  ""lng"": 139.85453962600545
 },
 {
  ""lat"": 35.87882112154729,
  ""lng"": 139.85265413297404
 },
 {
  ""lat"": 35.87786487160586,
  ""lng"": 139.84927454961527
 },
 {
  ""lat"": 35.87708059230064,
  ""lng"": 139.84705278123124
 },
 {
  ""lat"": 35.87871491956832,
  ""lng"": 139.8468811198543
 },
 {
  ""lat"": 35.88120915290227,
  ""lng"": 139.84679039993088
 },
 {
  ""lat"": 35.8835657672615,
  ""lng"": 139.84646209028094
 },
 {
  ""lat"": 35.8847392606593,
  ""lng"": 139.84754570272295
 }
]"
"a170k000003dOZ4AAM","000000","27osaka_s.geojson","0","ff00ff","","[
 {
  ""lat"": 35.87304042874207,
  ""lng"": 139.85808719585123
 },
 {
  ""lat"": 35.87503996903838,
  ""lng"": 139.86800064037027
 },
 {
  ""lat"": 35.869728224275285,
  ""lng"": 139.87150231530876
 },
 {
  ""lat"": 35.867798104664175,
  ""lng"": 139.87270394494743
 },
 {
  ""lat"": 35.86659827688664,
  ""lng"": 139.8637131803295
 },
 {
  ""lat"": 35.86633744235727,
  ""lng"": 139.8611168020031
 }
]"
"a170k000003dOZ5AAM","c8c1c1","28hyogo_s.geojson","0","d992ca","","[
 {
  ""lat"": 34.75453733531016,
  ""lng"": 135.39824800773766
 },
 {
  ""lat"": 34.754581409453316,
  ""lng"": 135.40777521415856
 }
]"
"a170k000003dOZ6AAM","000000","27osaka_s.geojson","0","ff00ff","","[
 {
  ""lat"": 35.876618389136944,
  ""lng"": 139.84096022799577
 },
 {
  ""lat"": 35.87667054934306,
  ""lng"": 139.84337421610917
 },
 {
  ""lat"": 35.87606201146825,
  ""lng"": 139.8460993404683
 },
 {
  ""lat"": 35.875644725652414,
  ""lng"": 139.84680744364823
 },
 {
  ""lat"": 35.87532570837794,
  ""lng"": 139.84727321899246
 },
 {
  ""lat"": 35.873821716456966,
  ""lng"": 139.84745560920547
 },
 {
  ""lat"": 35.87199078925545,
  ""lng"": 139.84781702700835
 },
 {
  ""lat"": 35.87085345239955,
  ""lng"": 139.84785818392714
 },
 {
  ""lat"": 35.86899679193418,
  ""lng"": 139.84808377249587
 },
 {
  ""lat"": 35.86699730869855,
  ""lng"": 139.8482056440678
 },
 {
  ""lat"": 35.86536273971126,
  ""lng"": 139.84801252501873
 },
 {
  ""lat"": 35.86419667767871,
  ""lng"": 139.84812045064632
 },
 {
  ""lat"": 35.86312721824527,
  ""lng"": 139.84837794271175
 },
 {
  ""lat"": 35.86141361147889,
  ""lng"": 139.84842868793274
 },
 {
  ""lat"": 35.86083973684151,
  ""lng"": 139.8457035635736
 },
 {
  ""lat"": 35.85988664233906,
  ""lng"": 139.8407502003825
 },
 {
  ""lat"": 35.86412461440356,
  ""lng"": 139.83928034984234
 },
 {
  ""lat"": 35.867038916730515,
  ""lng"": 139.83966882222788
 },
 {
  ""lat"": 35.87119341497808,
  ""lng"": 139.84041650050116
 },
 {
  ""lat"": 35.87415248791112,
  ""lng"": 139.84052378886176
 }
]"
"a170k000003dOZ7AAM","000000","27osaka_s.geojson","0","ff00ff","","[
 {
  ""lat"": 35.88223854766964,
  ""lng"": 139.86266137459322
 },
 {
  ""lat"": 35.88265579875088,
  ""lng"": 139.86615897514864
 },
 {
  ""lat"": 35.8790221634752,
  ""lng"": 139.86710311272188
 },
 {
  ""lat"": 35.875000452282215,
  ""lng"": 139.8675798534366
 },
 {
  ""lat"": 35.87274009753413,
  ""lng"": 139.85661498298373
 },
 {
  ""lat"": 35.87461889856563,
  ""lng"": 139.85046463085132
 },
 {
  ""lat"": 35.87727909243011,
  ""lng"": 139.84769659114795
 },
 {
  ""lat"": 35.87957408986736,
  ""lng"": 139.85501365734058
 },
 {
  ""lat"": 35.87985226685669,
  ""lng"": 139.85708432270008
 },
 {
  ""lat"": 35.880660713186515,
  ""lng"": 139.86098961902576
 }
]"
"a170k000003dOZ8AAM","c8c1c1","28hyogo_s.geojson","0","d992ca","","[
 {
  ""lat"": 34.753395834694174,
  ""lng"": 135.39824009205134
 },
 {
  ""lat"": 34.753413464597934,
  ""lng"": 135.40775656963618
 }
]"
"a170k000003dOZ9AAM","000000","11saitama.geojson","0","ff1493","","[
 {
  ""lat"": 34.84587592701718,
  ""lng"": 135.50482233230764
 },
 {
  ""lat"": 34.845233154415475,
  ""lng"": 135.5026014632433
 },
 {
  ""lat"": 34.84355399601052,
  ""lng"": 135.50288041298086
 },
 {
  ""lat"": 34.844038287084835,
  ""lng"": 135.50442536537344
 },
 {
  ""lat"": 34.84485717278192,
  ""lng"": 135.50667842094595
 }
]"
"a170k000003dOZAAA2","000000","27osaka_s.geojson","0","ff00ff","","[
 {
  ""lat"": 35.89103503035471,
  ""lng"": 139.8402754303002
 },
 {
  ""lat"": 35.891573919389934,
  ""lng"": 139.84504976234672
 },
 {
  ""lat"": 35.88976601910648,
  ""lng"": 139.8457149501824
 },
 {
  ""lat"": 35.88783059290036,
  ""lng"": 139.8459693592583
 },
 {
  ""lat"": 35.88650937660296,
  ""lng"": 139.84611956296314
 },
 {
  ""lat"": 35.885926991366816,
  ""lng"": 139.8430511158501
 },
 {
  ""lat"": 35.88568557389666,
  ""lng"": 139.84063540816405
 },
 {
  ""lat"": 35.8857029586456,
  ""lng"": 139.83809539656085
 },
 {
  ""lat"": 35.886885112619474,
  ""lng"": 139.83840653280657
 },
 {
  ""lat"": 35.88837147235153,
  ""lng"": 139.83918973783892
 },
 {
  ""lat"": 35.890787879220085,
  ""lng"": 139.84008298773165
 }
]"
"a170k000003dOZBAA2","000000","11saitama.geojson","0","0039e6","","[
 {
  ""lat"": 34.96075458501659,
  ""lng"": 135.60987679814693
 },
 {
  ""lat"": 34.96013755253888,
  ""lng"": 135.60967756456523
 },
 {
  ""lat"": 34.95779464702514,
  ""lng"": 135.60904027574736
 },
 {
  ""lat"": 34.958955325186324,
  ""lng"": 135.61631442659575
 },
 {
  ""lat"": 34.96266586781258,
  ""lng"": 135.6108856355496
 }
]"
"a170k000003dOZCAA2","000000","11saitama.geojson","0","0039e6","","[
 {
  ""lat"": 34.86049858906782,
  ""lng"": 135.59119684369824
 },
 {
  ""lat"": 34.859591823058345,
  ""lng"": 135.58995229871533
 },
 {
  ""lat"": 34.859001979608514,
  ""lng"": 135.58984501035474
 },
 {
  ""lat"": 34.85829768338184,
  ""lng"": 135.5930422035005
 },
 {
  ""lat"": 34.86035773286777,
  ""lng"": 135.59328896672986
 }
]"
"a170k000003dOZDAA2","000000","11saitama.geojson","0","0039e6","","[
 {
  ""lat"": 34.85824724757215,
  ""lng"": 135.59301873116914
 },
 {
  ""lat"": 34.85752093532728,
  ""lng"": 135.59447785287324
 },
 {
  ""lat"": 34.85872264847806,
  ""lng"": 135.59700449376527
 },
 {
  ""lat"": 34.860525646867124,
  ""lng"": 135.59591763658636
 },
 {
  ""lat"": 34.86100103460503,
  ""lng"": 135.59446924371832
 },
 {
  ""lat"": 34.86075893934109,
  ""lng"": 135.59312277479285
 }
]"
"a170k000003dOZEAA2","c8c1c1","28hyogo_s.geojson","0","d992ca","","[
 {
  ""lat"": 35.34972209956544,
  ""lng"": 136.0232630209613
 },
 {
  ""lat"": 35.34975710284939,
  ""lng"": 136.0361376242328
 }
]"
"a170k000003dOZFAA2","c8c1c1","28hyogo_s.geojson","0","d992ca","","[
 {
  ""lat"": 35.349790320452485,
  ""lng"": 136.02284573979398
 }
]"
"a170k000003dOZGAA2","000000","11saitama.geojson","0","0039e6","","[
 {
  ""lat"": 34.83836675591973,
  ""lng"": 135.62555826559145
 },
 {
  ""lat"": 34.838437202874275,
  ""lng"": 135.61804808034975
 },
 {
  ""lat"": 34.84523505037091,
  ""lng"": 135.6173185194977
 },
 {
  ""lat"": 34.84527027091664,
  ""lng"": 135.6241420592316
 },
 {
  ""lat"": 34.84048013833157,
  ""lng"": 135.62555826559145
 }
]"
"a170k000003dOZHAA2","c8c1c1","28hyogo_s.geojson","0","d992ca","","[
 {
  ""lat"": 35.35449365630092,
  ""lng"": 136.02254818151883
 },
 {
  ""lat"": 35.35449365630092,
  ""lng"": 136.02336759637288
 },
 {
  ""lat"": 35.35447839493755,
  ""lng"": 136.0362014840644
 }
]"
"a170k000003dOZIAA2","c8c1c1","28hyogo_s.geojson","0","d992ca","","[
 {
  ""lat"": 34.75034377148879,
  ""lng"": 135.4368950954435
 }
]"
"a170k000003dOZJAA2","2418c3","28hyogo_s.geojson","0","dfc272","","[
 {
  ""lat"": 36.063763668270205,
  ""lng"": 139.6443688028983
 },
 {
  ""lat"": 36.066273455401735,
  ""lng"": 139.70781797167052
 }
]"
"a170k000003dOZKAA2","000000","11saitama.geojson","0","0039e6","","[
 {
  ""lat"": 34.86891163352943,
  ""lng"": 135.59150083439636
 },
 {
  ""lat"": 34.86577784664288,
  ""lng"": 135.59107168095397
 },
 {
  ""lat"": 34.8626439403321,
  ""lng"": 135.59250934498596
 },
 {
  ""lat"": 34.862503087806054,
  ""lng"": 135.5940113820343
 },
 {
  ""lat"": 34.86885881788596,
  ""lng"": 135.59596403019714
 }
]"
"a170k000003dOZLAA2","2418c3","28hyogo_s.geojson","0","dfc272","","[
 {
  ""lat"": 36.02518192322335,
  ""lng"": 139.70518059963052
 },
 {
  ""lat"": 36.02518192322335,
  ""lng"": 139.70500893825357
 },
 {
  ""lat"": 36.02878956905115,
  ""lng"": 139.72348399394815
 }
]"
