"ID","MapT__FILCOLOR__C","MapT__GYOUSEIKUBUN__C","MapT__LAYERFILOPTICALLY__C","MapT__LINECOLOR__C","MapT__MAPTECHUSERID__C","MAPTECH__POLYGON_LATLNGINFO__C"
"a032w00000QBhWjAAL","73a6e8","japan.geojson","0.5","e47777","a0B2w000005bQWDEA2","[
 {
  ""lat"": 33.389877988223944,
  ""lng"": 131.17932445076303
 },
 {
  ""lat"": 33.35203120847096,
  ""lng"": 131.13125926521616
 },
 {
  ""lat"": 33.33252795760752,
  ""lng"": 131.2218964722474
 },
 {
  ""lat"": 33.369809776924896,
  ""lng"": 131.23631602791147
 }
]"
