"ID","MapTech__FILCOLOR__C","MapTech__GYOUSEIKUBUN__C","MapTech__LAYERFILOPTICALLY__C","MapTech__LINECOLOR__C","MapTech__MAPTECHUSERID__C","MapTech__POLYGON_LATLNGINFO__C"
"a17TL0000HDViUNYQ1","ffffff","30wakayama_s.geojson","0","d7fb93","a1FTL000007Ac1Z2AS","[
 {
  ""lat"": 34.1921127102463,
  ""lng"": 135.17185101081034
 },
 {
  ""lat"": 34.189905376053616,
  ""lng"": 135.1722039534695
 }
]"
"a17TL0000HDXZwAYQX","ffffff","30wakayama_s.geojson","0","d7fb93","a1FTL000007Ac1Z2AS","[
 {
  ""lat"": 34.19347739151027,
  ""lng"": 135.17135254971086
 },
 {
  ""lat"": 34.192110738490456,
  ""lng"": 135.17183534733354
 }
]"
"a17TL0000HDZxwyYQD","ffffff","30wakayama_s.geojson","0","d7fb93","a1FTL000007Ac1Z2AS","[
 {
  ""lat"": 34.189908659450126,
  ""lng"": 135.1722139033851
 },
 {
  ""lat"": 34.18784141155645,
  ""lng"": 135.17329933526472
 }
]"
"a17TL0000HDaLuJYQV","ffffff","30wakayama_s.geojson","0","d7fb93","a1FTL000007Ac1Z2AS","[
 {
  ""lat"": 34.19512799484898,
  ""lng"": 135.16983978382646
 },
 {
  ""lat"": 34.19350401440112,
  ""lng"": 135.17135254971086
 }
]"
"a17TL0000HDcnGLYQZ","ffffff","30wakayama_s.geojson","0","d7fb93","a1FTL000007Ac1Z2AS","[
 {
  ""lat"": 34.18796252200095,
  ""lng"": 135.17341064205593
 },
 {
  ""lat"": 34.18753652674936,
  ""lng"": 135.19070552578395
 }
]"
"a17TL0000HDfPf1YQF","ffffff","30wakayama_s.geojson","0","d7fb93","a1FTL000007Ac1Z2AS","[
 {
  ""lat"": 34.195156879732565,
  ""lng"": 135.1700405102238
 },
 {
  ""lat"": 34.1950436076551,
  ""lng"": 135.20612241438658
 }
]"
"a17TL0000HDfVudYQF","ffffff","30wakayama_s.geojson","0","d7fb93","a1FTL000007Ac1Z2AS","[
 {
  ""lat"": 34.19475033941212,
  ""lng"": 135.19345084695314
 },
 {
  ""lat"": 34.18752291512307,
  ""lng"": 135.19082170591247
 }
]"
"a17TL0000HDg9htYQB","ffffff","30wakayama_s.geojson","0","d7fb93","a1FTL000007Ac1Z2AS","[
 {
  ""lat"": 34.19929173208403,
  ""lng"": 135.2054554555621
 },
 {
  ""lat"": 34.19499675845893,
  ""lng"": 135.20618501641414
 }
]"
"a17TL0000HDh5qFYQR","ffffff","30wakayama_s.geojson","0","d7fb93","a1FTL000007Ac1Z2AS","[
 {
  ""lat"": 34.21716659015658,
  ""lng"": 135.2233795428704
 },
 {
  ""lat"": 34.198042707932316,
  ""lng"": 135.23419413689746
 }
]"
"a17TL0000HDibTwYQJ","ffffff","30wakayama_s.geojson","0","d7fb93","a1FTL000007Ac1Z2AS","[
 {
  ""lat"": 34.20947696868276,
  ""lng"": 135.2288886836986
 },
 {
  ""lat"": 34.20951245913247,
  ""lng"": 135.27948977717864
 }
]"
"a17TL0000HDkuyQYQR","ffffff","30wakayama_s.geojson","0","d7fb93","a1FTL000007Ac1Z2AS","[
 {
  ""lat"": 34.198007940293785,
  ""lng"": 135.23436429231495
 },
 {
  ""lat"": 34.19823868827747,
  ""lng"": 135.2823015106906
 }
]"
