"ID","MAPTECH__FILCOLOR__C","MAPTECH__GYOUSEIKUBUN__C","MAPTECH__LAYERFILOPTICALLY__C","MAPTECH__LINECOLOR__C","MAPTECH__MAPTECHUSERID__C","MAPTECH__POLYGON_LATLNGINFO__C"
"a177F00000GlQSeQAN","ffffff","null","0","cce60a","a1F7F00000EQvKRUA1","[
 {
  ""lat"": 34.71271712742738,
  ""lng"": 135.62268163247893
 },
 {
  ""lat"": 34.71224970358942,
  ""lng"": 135.62232758088896
 },
 {
  ""lat"": 34.7121791488184,
  ""lng"": 135.62141026540587
 },
 {
  ""lat"": 34.71274358530148,
  ""lng"": 135.61980093999694
 },
 {
  ""lat"": 34.712911151640874,
  ""lng"": 135.62000478788207
 }
]"
"a177F00000GlQSoQAN","ffffff","null","0","cce60a","a1F7F00000EQvKRUA1","[
 {
  ""lat"": 34.71340634919561,
  ""lng"": 135.62276613075144
 },
 {
  ""lat"": 34.71326193435382,
  ""lng"": 135.6228506203354
 },
 {
  ""lat"": 34.71340524679319,
  ""lng"": 135.6229740019501
 }
]"
"a177F00000GlQTNQA3","ffffff","null","0","cce60a","a1F7F00000EQvKRUA1","[
 {
  ""lat"": 34.7140159599501,
  ""lng"": 135.61368027457425
 },
 {
  ""lat"": 34.7139536746496,
  ""lng"": 135.613634677021
 },
 {
  ""lat"": 34.71386107340812,
  ""lng"": 135.6138505948467
 },
 {
  ""lat"": 34.71393272913978,
  ""lng"": 135.6138505948467
 }
]"
"a177F00000GlQThQAN","ffffff","null","0","cce60a","a1F7F00000EQvKRUA1","[
 {
  ""lat"": 34.71543604267785,
  ""lng"": 135.62130499497087
 },
 {
  ""lat"": 34.71481871017506,
  ""lng"": 135.62017310276659
 },
 {
  ""lat"": 34.71422342089737,
  ""lng"": 135.620607620627
 },
 {
  ""lat"": 34.71367222330112,
  ""lng"": 135.6225709976259
 },
 {
  ""lat"": 34.71361489854021,
  ""lng"": 135.62349904194505
 },
 {
  ""lat"": 34.71515383410553,
  ""lng"": 135.62333810940416
 }
]"
"a177F00000GlQUkQAN","ffffff","null","0","cce60a","a1F7F00000EQvKRUA1","[
 {
  ""lat"": 34.71598501813049,
  ""lng"": 135.6207172393798
 },
 {
  ""lat"": 34.71444168847814,
  ""lng"": 135.6192044734954
 },
 {
  ""lat"": 34.7161349400476,
  ""lng"": 135.61866266727438
 }
]"
"a177F00000GlQUpQAN","ffffff","null","0","cce60a","a1F7F00000EQvKRUA1","[
 {
  ""lat"": 34.71634576243812,
  ""lng"": 135.62104845910147
 },
 {
  ""lat"": 34.7160238717491,
  ""lng"": 135.6213756886013
 },
 {
  ""lat"": 34.71652214036649,
  ""lng"": 135.62146151928977
 }
]"
"a177F00000GlQUuQAN","ffffff","null","0","cce60a","a1F7F00000EQvKRUA1","[
 {
  ""lat"": 34.71644560443321,
  ""lng"": 135.62258042537428
 },
 {
  ""lat"": 34.71589883112473,
  ""lng"": 135.62185086452223
 },
 {
  ""lat"": 34.715387330240716,
  ""lng"": 135.62226392471052
 },
 {
  ""lat"": 34.715563710213274,
  ""lng"": 135.62379814826704
 }
]"
"a177F00000GlQUzQAN","ffffff","null","0","cce60a","a1F7F00000EQvKRUA1","[
 {
  ""lat"": 34.71724191494231,
  ""lng"": 135.6206263228837
 },
 {
  ""lat"": 34.716765697817394,
  ""lng"": 135.6201730295602
 },
 {
  ""lat"": 34.717473408387434,
  ""lng"": 135.6197599693719
 }
]"
"a177F00000GlQV4QAN","ffffff","null","0","cce60a","a1F7F00000EQvKRUA1","[
 {
  ""lat"": 34.71652332026157,
  ""lng"": 135.62127442787045
 },
 {
  ""lat"": 34.71686725613493,
  ""lng"": 135.620831863383
 },
 {
  ""lat"": 34.716490249429114,
  ""lng"": 135.62030078599804
 },
 {
  ""lat"": 34.71610662680629,
  ""lng"": 135.6207272572314
 }
]"
"a177F00000GlQV9QAN","ffffff","null","0","cce60a","a1F7F00000EQvKRUA1","[
 {
  ""lat"": 34.71901057024922,
  ""lng"": 135.61768640853256
 },
 {
  ""lat"": 34.71744965948832,
  ""lng"": 135.61763276435227
 },
 {
  ""lat"": 34.71813752209896,
  ""lng"": 135.61530460692734
 },
 {
  ""lat"": 34.719270719178006,
  ""lng"": 135.61548163272232
 }
]"
"a177F00000GlQVEQA3","ffffff","null","0","cce60a","a1F7F00000EQvKRUA1","[
 {
  ""lat"": 34.71961540411818,
  ""lng"": 135.6225761856502
 },
 {
  ""lat"": 34.71980059361036,
  ""lng"": 135.6191751446193
 },
 {
  ""lat"": 34.718645357144574,
  ""lng"": 135.61941117901262
 },
 {
  ""lat"": 34.71764002372715,
  ""lng"": 135.62021584171708
 },
 {
  ""lat"": 34.71663467808708,
  ""lng"": 135.62163204807695
 },
 {
  ""lat"": 34.71737546027006,
  ""lng"": 135.62345595020707
 }
]"
"a177F00000GlQVJQA3","ffffff","null","0","cce60a","a1F7F00000EQvKRUA1","[
 {
  ""lat"": 34.717042680321875,
  ""lng"": 135.62415507140213
 },
 {
  ""lat"": 34.71667008385155,
  ""lng"": 135.6235193878656
 },
 {
  ""lat"": 34.716517958182806,
  ""lng"": 135.6238600284105
 },
 {
  ""lat"": 34.71684425637504,
  ""lng"": 135.62434282603317
 }
]"
"a177F00000GlQVOQA3","ffffff","null","0","cce60a","a1F7F00000EQvKRUA1","[
 {
  ""lat"": 34.71520086101733,
  ""lng"": 135.62561593558192
 },
 {
  ""lat"": 34.71547865993015,
  ""lng"": 135.62482736613154
 },
 {
  ""lat"": 34.714980385025505,
  ""lng"": 135.6248917391479
 },
 {
  ""lat"": 34.714949518339736,
  ""lng"": 135.62541745211482
 }
]"
