"ID","MAPTECH__FILCOLOR__C","MAPTECH__GYOUSEIKUBUN__C","MAPTECH__LAYERFILOPTICALLY__C","MAPTECH__LINECOLOR__C","MAPTECH__MAPTECHUSERID__C","MAPTECH__POLYGON_LATLNGINFO__C"
"a015h00001MPvmxAAD","","08ibaraki_s.geojson","0.5","07edd3","a085h000002KuBSAA0","[
 {
  ""lat"": 36.25829439656823,
  ""lng"": 139.87312450512147
 },
 {
  ""lat"": 36.2584068633023,
  ""lng"": 139.87016334636903
 }
]"
"a015h00001MPvmyAAD","","","0.5","07e4a1","a085h000002KuBSAA0","[
 {
  ""lat"": 35.983285910490785,
  ""lng"": 139.98867456454172
 },
 {
  ""lat"": 35.98856417712262,
  ""lng"": 140.01021806734934
 }
]"
"a015h00001MPvmzAAD","","08ibaraki_s.geojson","0.5","07edd3","a085h000002KuBSAA0","[
 {
  ""lat"": 36.26414644769861,
  ""lng"": 139.83172427737642
 },
 {
  ""lat"": 36.26234709274439,
  ""lng"": 139.84788190448214
 }
]"
"a015h00001MPvn0AAD","","","0.5","07e4a1","a085h000002KuBSAA0","[
 {
  ""lat"": 35.97032146698029,
  ""lng"": 139.97608567988584
 },
 {
  ""lat"": 35.97799693308952,
  ""lng"": 139.99054815089414
 }
]"
"a015h00001MPvn1AAD","","","0.5","07e4a1","a085h000002KuBSAA0","[
 {
  ""lat"": 35.987803065547865,
  ""lng"": 140.0079679986622
 },
 {
  ""lat"": 35.98662241991169,
  ""lng"": 140.01878266541024
 }
]"
"a015h00001MPvn2AAD","","08ibaraki_s.geojson","0.5","07edd3","a085h000002KuBSAA0","[
 {
  ""lat"": 36.26346035934273,
  ""lng"": 139.86010214020888
 },
 {
  ""lat"": 36.26285480650315,
  ""lng"": 139.8831047647206
 }
]"
"a015h00001MPvn3AAD","","","0.5","07e4a1","a085h000002KuBSAA0","[
 {
  ""lat"": 35.97361208459333,
  ""lng"": 140.01672162253664
 },
 {
  ""lat"": 35.961629029684964,
  ""lng"": 139.99981297690675
 }
]"
"a015h00001MPvn4AAD","","","0.5","07e4a1","a085h000002KuBSAA0","[
 {
  ""lat"": 35.98266260925715,
  ""lng"": 139.98552259517135
 },
 {
  ""lat"": 35.976151051720166,
  ""lng"": 139.98779710841598
 }
]"
"a015h00001MPvn5AAD","","","0.5","07e4a1","a085h000002KuBSAA0","[
 {
  ""lat"": 35.987423757165665,
  ""lng"": 140.00627767718626
 },
 {
  ""lat"": 35.98398592917153,
  ""lng"": 139.99078523791624
 }
]"
"a015h00001MPvn6AAD","","","0.5","07e4a1","a085h000002KuBSAA0","[
 {
  ""lat"": 36.00957364505887,
  ""lng"": 140.02223181712677
 },
 {
  ""lat"": 36.01130937732163,
  ""lng"": 140.03613638865997
 }
]"
