"ID","MAPTECH__FILCOLOR__C","MAPTECH__GYOUSEIKUBUN__C","MAPTECH__LAYERFILOPTICALLY__C","MAPTECH__LINECOLOR__C","MAPTECH__MAPTECHUSERID__C","MAPTECH__POLYGON_LATLNGINFO__C"
"a015h00001MSCzIAAX","e9e2e2","28hyogo_s.geojson","0","90eee8","a085h000002KuBSAA0","[
 {
  ""lat"": 34.877808116683305,
  ""lng"": 135.38377378141357
 },
 {
  ""lat"": 34.87786413003402,
  ""lng"": 135.38558695470763
 }
]"
"a015h00001MSCzJAAX","e9e2e2","28hyogo_s.geojson","0","90eee8","a085h000002KuBSAA0","[
 {
  ""lat"": 34.87931004120766,
  ""lng"": 135.3854708891986
 },
 {
  ""lat"": 34.877934615417935,
  ""lng"": 135.38557281314115
 }
]"
"a015h00001MSCzKAAX","e9e2e2","28hyogo_s.geojson","0","90eee8","a085h000002KuBSAA0","[
 {
  ""lat"": 34.8824051526675,
  ""lng"": 135.38790499761114
 },
 {
  ""lat"": 34.879635710953664,
  ""lng"": 135.38506185605536
 }
]"
"a015h00001MSCzLAAX","e9e2e2","28hyogo_s.geojson","0","90eee8","a085h000002KuBSAA0","[
 {
  ""lat"": 34.88009236925222,
  ""lng"": 135.39205839733066
 },
 {
  ""lat"": 34.878587314821125,
  ""lng"": 135.3855996380228
 }
]"
"a015h00001MSCzMAAX","e9e2e2","28hyogo_s.geojson","0","90eee8","a085h000002KuBSAA0","[
 {
  ""lat"": 34.8795102733335,
  ""lng"": 135.3900986304662
 },
 {
  ""lat"": 34.8777851671789,
  ""lng"": 135.3897553077123
 }
]"
"a015h00001MSCzNAAX","e9e2e2","28hyogo_s.geojson","0","90eee8","a085h000002KuBSAA0","[
 {
  ""lat"": 34.87767527209773,
  ""lng"": 135.38988062789966
 },
 {
  ""lat"": 34.876724686658086,
  ""lng"": 135.3921765988164
 }
]"
"a015h00001MSCzOAAX","e9e2e2","28hyogo_s.geojson","0","90eee8","a085h000002KuBSAA0","[
 {
  ""lat"": 34.87793348215482,
  ""lng"": 135.3857059138897
 },
 {
  ""lat"": 34.877709428711974,
  ""lng"": 135.3896702188137
 }
]"
"a015h00001MSCzPAAX","e9e2e2","28hyogo_s.geojson","0","90eee8","a085h000002KuBSAA0","[
 {
  ""lat"": 34.87635935440025,
  ""lng"": 135.3897344203411
 },
 {
  ""lat"": 34.87459177124223,
  ""lng"": 135.3918909163891
 }
]"
"a015h00001MSCzQAAX","e9e2e2","28hyogo_s.geojson","0","90eee8","a085h000002KuBSAA0","[
 {
  ""lat"": 34.877738240133205,
  ""lng"": 135.38834361653747
 },
 {
  ""lat"": 34.87655572614874,
  ""lng"": 135.38846968036117
 }
]"
"a015h00001MSCzRAAX","e9e2e2","28hyogo_s.geojson","0","90eee8","a085h000002KuBSAA0","[
 {
  ""lat"": 34.87653705473886,
  ""lng"": 135.3885286889595
 },
 {
  ""lat"": 34.87634722849792,
  ""lng"": 135.3897195897621
 }
]"
"a015h00001MSCzSAAX","e9e2e2","28hyogo_s.geojson","0","90eee8","a085h000002KuBSAA0","[
 {
  ""lat"": 34.87166989426967,
  ""lng"": 135.39160329531055
 },
 {
  ""lat"": 34.87173151041047,
  ""lng"": 135.39618450830798
 }
]"
