"ID","MapTech__FILCOLOR__C","MapTech__GYOUSEIKUBUN__C","MapTech__LAYERFILOPTICALLY__C","MapTech__LINECOLOR__C","MapTech__MAPTECHUSERID__C","MapTech__POLYGON_LATLNGINFO__C"
"a015h00002BiQvCAAV","2418c3","28hyogo_s.geojson","0","ea62d7","","[
 {
  ""lat"": 35.01112680485797,
  ""lng"": 139.90284771228795
 },
 {
  ""lat"": 34.97822034034716,
  ""lng"": 139.91005749011998
 }
]"
"a015h00002BiQvDAAV","2418c3","28hyogo_s.geojson","0","ea62d7","","[
 {
  ""lat"": 35.04430111764548,
  ""lng"": 139.87366527820592
 },
 {
  ""lat"": 34.981033375737475,
  ""lng"": 139.88671154285436
 }
]"
"a015h00002BiQvEAAV","2418c3","28hyogo_s.geojson","0","ea62d7","","[
 {
  ""lat"": 35.02703245230162,
  ""lng"": 139.86477633879656
 },
 {
  ""lat"": 35.0220771991253,
  ""lng"": 139.86524840758318
 },
 {
  ""lat"": 35.0223232116875,
  ""lng"": 139.86522694991106
 }
]"
"a015h00002BiQvFAAV","e9e2e2","08ibaraki_s.geojson","0","44f005","","[
 {
  ""lat"": 36.188963493589654,
  ""lng"": 139.74421714505036
 },
 {
  ""lat"": 36.18743950087008,
  ""lng"": 139.7435948725589
 }
]"
"a015h00002BiQvGAAV","2418c3","28hyogo_s.geojson","0","ea62d7","","[
 {
  ""lat"": 35.01865051862024,
  ""lng"": 139.86351033614153
 },
 {
  ""lat"": 35.01877353014905,
  ""lng"": 139.86333867476458
 }
]"
"a015h00002BiQvHAAV","2418c3","28hyogo_s.geojson","0","ea62d7","","[
 {
  ""lat"": 35.01366278532405,
  ""lng"": 139.87640387746148
 }
]"
"a015h00002BiQvIAAV","2418c3","28hyogo_s.geojson","0","ea62d7","","[
 {
  ""lat"": 34.999678473631064,
  ""lng"": 139.85770528068153
 },
 {
  ""lat"": 35.00474054057611,
  ""lng"": 139.93993108024208
 }
]"
"a015h00002BiQvJAAV","2418c3","28hyogo_s.geojson","0","ea62d7","","[
 {
  ""lat"": 34.98226710995325,
  ""lng"": 139.82447153597704
 },
 {
  ""lat"": 34.9856425740024,
  ""lng"": 139.85039240389696
 }
]"
"a015h00002BiQvKAAV","2418c3","28hyogo_s.geojson","0","ea62d7","","[
 {
  ""lat"": 35.0165471577223,
  ""lng"": 139.87351658364275
 },
 {
  ""lat"": 35.016785456005586,
  ""lng"": 139.8733783979651
 }
]"
"a015h00002BiQvLAAV","2418c3","28hyogo_s.geojson","0","ea62d7","","[
 {
  ""lat"": 34.95750945531371,
  ""lng"": 139.82996470003954
 },
 {
  ""lat"": 34.92922593787935,
  ""lng"": 139.82738977938524
 },
 {
  ""lat"": 34.93021109994856,
  ""lng"": 139.8279047635161
 },
 {
  ""lat"": 34.92866298281411,
  ""lng"": 139.82687479525438
 }
]"
"a015h00002BiQvMAAV","2418c3","28hyogo_s.geojson","0","ea62d7","","[
 {
  ""lat"": 34.91655851464066,
  ""lng"": 139.82361322909227
 },
 {
  ""lat"": 34.91740307035657,
  ""lng"": 139.8333979275786
 }
]"
"a015h00002BiQvNAAV","2418c3","28hyogo_s.geojson","0","ea62d7","","[
 {
  ""lat"": 34.97284320301201,
  ""lng"": 139.78533274203173
 },
 {
  ""lat"": 34.95385144024047,
  ""lng"": 139.78481775790087
 }
]"
