"ID","MAPTECH__FILCOLOR__C","MAPTECH__GYOUSEIKUBUN__C","MAPTECH__LAYERFILOPTICALLY__C","MAPTECH__LINECOLOR__C","MAPTECH__MAPTECHUSERID__C","MAPTECH__POLYGON_LATLNGINFO__C"
"a177F00000GlMUHQA3","ffffff","27osaka_s.geojson","0","07e4ca","a1F7F00000EQvZQUA1","[
 {
  ""lat"": 34.37837907388365,
  ""lng"": 135.33053959118158
 },
 {
  ""lat"": 34.37851189569052,
  ""lng"": 135.3282221625927
 },
 {
  ""lat"": 34.37798946203497,
  ""lng"": 135.32757843242914
 },
 {
  ""lat"": 34.37818426818589,
  ""lng"": 135.32499278293878
 },
 {
  ""lat"": 34.37534182441804,
  ""lng"": 135.32635534511834
 },
 {
  ""lat"": 34.37575801380182,
  ""lng"": 135.33081854091913
 },
 {
  ""lat"": 34.37736962126734,
  ""lng"": 135.33138716923028
 }
]"
"a177F00000GlMUMQA3","ffffff","27osaka_s.geojson","0","07e4ca","a1F7F00000EQvZQUA1","[
 {
  ""lat"": 34.375999213047606,
  ""lng"": 135.3318312445755
 },
 {
  ""lat"": 34.37464438008696,
  ""lng"": 135.32758262549592
 },
 {
  ""lat"": 34.37270507124339,
  ""lng"": 135.32850530539704
 },
 {
  ""lat"": 34.37305928625588,
  ""lng"": 135.33336546813203
 },
 {
  ""lat"": 34.375574169772165,
  ""lng"": 135.33319380675508
 }
]"
"a177F00000GlMURQA3","ffffff","27osaka_s.geojson","0","07e4ca","a1F7F00000EQvZQUA1","[
 {
  ""lat"": 34.375068287596,
  ""lng"": 135.32647481940646
 },
 {
  ""lat"": 34.37598921752897,
  ""lng"": 135.32494059584994
 },
 {
  ""lat"": 34.37427132082705,
  ""lng"": 135.32324543975253
 },
 {
  ""lat"": 34.37191579693865,
  ""lng"": 135.3246080019321
 },
 {
  ""lat"": 34.37064945408784,
  ""lng"": 135.32738677047152
 },
 {
  ""lat"": 34.37259766592898,
  ""lng"": 135.32767644904513
 },
 {
  ""lat"": 34.374687515530184,
  ""lng"": 135.32687178634066
 }
]"
