"ID","MAPTECH__FILCOLOR__C","MAPTECH__GYOUSEIKUBUN__C","MAPTECH__LAYERFILOPTICALLY__C","MAPTECH__LINECOLOR__C","MAPTECH__MAPTECHUSERID__C","MAPTECH__POLYGON_LATLNGINFO__C"
"a015h00001MPvdHAAT","e9e2e2","12tibaken_s.geojson","0","44f005","a085h000002KuBSAA0","[
 {
  ""lat"": 35.693695024211834,
  ""lng"": 140.15548301973485
 },
 {
  ""lat"": 35.69054071106683,
  ""lng"": 140.15192104616307
 }
]"
"a015h00001MPvdIAAT","e9e2e2","12tibaken_s.geojson","0","44f005","a085h000002KuBSAA0","[
 {
  ""lat"": 35.687980845510154,
  ""lng"": 140.18434141704145
 },
 {
  ""lat"": 35.69658293863119,
  ""lng"": 140.1922919374717
 }
]"
"a015h00001MPvdJAAT","e9e2e2","12tibaken_s.geojson","0","44f005","a085h000002KuBSAA0","[
 {
  ""lat"": 35.661082954900785,
  ""lng"": 140.16133077646
 },
 {
  ""lat"": 35.657064041448166,
  ""lng"": 140.15924938226445
 }
]"
"a015h00001MPvdKAAT","e9e2e2","12tibaken_s.geojson","0","44f005","a085h000002KuBSAA0","[
 {
  ""lat"": 35.68066389168491,
  ""lng"": 140.16539598200185
 },
 {
  ""lat"": 35.681230822256715,
  ""lng"": 140.16930127832754
 }
]"
"a015h00001MPvdLAAT","e9e2e2","12tibaken_s.geojson","0","44f005","a085h000002KuBSAA0","[
 {
  ""lat"": 35.68298193860878,
  ""lng"": 140.1655108837331
 },
 {
  ""lat"": 35.68390567770337,
  ""lng"": 140.17229150812275
 }
]"
"a015h00001MPvdMAAT","e9e2e2","12tibaken_s.geojson","0","44f005","a085h000002KuBSAA0","[
 {
  ""lat"": 35.66960494715217,
  ""lng"": 140.15563080612853
 },
 {
  ""lat"": 35.66636922011997,
  ""lng"": 140.15649447743132
 }
]"
"a015h00001MPvdNAAT","e9e2e2","12tibaken_s.geojson","0","44f005","a085h000002KuBSAA0","[
 {
  ""lat"": 35.660667595660705,
  ""lng"": 140.15793253392096
 },
 {
  ""lat"": 35.65909851901537,
  ""lng"": 140.1531474730384
 }
]"
"a015h00001MPvdOAAT","e9e2e2","12tibaken_s.geojson","0","44f005","a085h000002KuBSAA0","[
 {
  ""lat"": 35.66309998245546,
  ""lng"": 140.1655820189867
 },
 {
  ""lat"": 35.6617686193106,
  ""lng"": 140.16202540983295
 }
]"
"a015h00001MPvdPAAT","e9e2e2","12tibaken_s.geojson","0","44f005","a085h000002KuBSAA0","[
 {
  ""lat"": 35.682429114974745,
  ""lng"": 140.2008083485757
 },
 {
  ""lat"": 35.683130639653136,
  ""lng"": 140.1984319113885
 }
]"
"a015h00001MPvdQAAT","e9e2e2","12tibaken_s.geojson","0","44f005","a085h000002KuBSAA0","[
 {
  ""lat"": 35.67287114682308,
  ""lng"": 140.15270940456483
 },
 {
  ""lat"": 35.67284033225469,
  ""lng"": 140.15560619030092
 }
]"
"a015h00001MPvdRAAT","e9e2e2","12tibaken_s.geojson","0","44f005","a085h000002KuBSAA0","[
 {
  ""lat"": 35.697862876074026,
  ""lng"": 140.15444080941313
 },
 {
  ""lat"": 35.69623636019293,
  ""lng"": 140.14997761361235
 }
]"
"a015h00001MPvdSAAT","e9e2e2","12tibaken_s.geojson","0","44f005","a085h000002KuBSAA0","[
 {
  ""lat"": 35.69554735918039,
  ""lng"": 140.17057489435322
 },
 {
  ""lat"": 35.68414968247097,
  ""lng"": 140.172334423467
 }
]"
"a015h00001MPvdTAAT","e9e2e2","12tibaken_s.geojson","0","44f005","a085h000002KuBSAA0","[
 {
  ""lat"": 35.69192490042767,
  ""lng"": 140.17119779205643
 },
 {
  ""lat"": 35.69190747323916,
  ""lng"": 140.17763509369217
 }
]"
"a015h00001MPvdUAAT","e9e2e2","12tibaken_s.geojson","0","44f005","a085h000002KuBSAA0","[
 {
  ""lat"": 35.682280772755405,
  ""lng"": 140.15297199431598
 },
 {
  ""lat"": 35.67938745756303,
  ""lng"": 140.15228534880816
 }
]"
"a015h00001MPvdVAAT","e9e2e2","12tibaken_s.geojson","0","44f005","a085h000002KuBSAA0","[
 {
  ""lat"": 35.6828888616208,
  ""lng"": 140.1651074830078
 },
 {
  ""lat"": 35.682261409366625,
  ""lng"": 140.15347742471923
 }
]"
