"ID","MAPTECH__FILCOLOR__C","MAPTECH__GYOUSEIKUBUN__C","MAPTECH__LAYERFILOPTICALLY__C","MAPTECH__LINECOLOR__C","MAPTECH__MAPTECHUSERID__C","MAPTECH__POLYGON_LATLNGINFO__C"
"a170k000003dOPHAA2","000000","27osaka_s.geojson","0","ff00ff","","[
 {
  ""lat"": 38.52905182903431,
  ""lng"": 141.18477685858127
 },
 {
  ""lat"": 38.53036113869694,
  ""lng"": 141.18855340887424
 },
 {
  ""lat"": 38.51891226563231,
  ""lng"": 141.19559152532932
 },
 {
  ""lat"": 38.51820714353312,
  ""lng"": 141.20417459417698
 },
 {
  ""lat"": 38.511336956644705,
  ""lng"": 141.20220048834202
 },
 {
  ""lat"": 38.500995364968205,
  ""lng"": 141.20254381109592
 },
 {
  ""lat"": 38.50008855253287,
  ""lng"": 141.201299266113
 },
 {
  ""lat"": 38.50307763179795,
  ""lng"": 141.19945390631077
 },
 {
  ""lat"": 38.50898825480041,
  ""lng"": 141.19301660467502
 },
 {
  ""lat"": 38.509626304407824,
  ""lng"": 141.19022710729953
 },
 {
  ""lat"": 38.511976964702384,
  ""lng"": 141.18790967871067
 },
 {
  ""lat"": 38.51725025579348,
  ""lng"": 141.19012736200648
 },
 {
  ""lat"": 38.52094372493333,
  ""lng"": 141.18832491754847
 }
]"
"a170k000003dOPIAA2","000000","27osaka_s.geojson","0","ff00ff","","[
 {
  ""lat"": 38.48164419324395,
  ""lng"": 141.2391447045973
 },
 {
  ""lat"": 38.481669389081176,
  ""lng"": 141.2407862165144
 },
 {
  ""lat"": 38.48100589576257,
  ""lng"": 141.24135484482557
 },
 {
  ""lat"": 38.47977127801527,
  ""lng"": 141.2404965379408
 },
 {
  ""lat"": 38.47914976175948,
  ""lng"": 141.24013175751477
 },
 {
  ""lat"": 38.47941852620337,
  ""lng"": 141.23911251808912
 },
 {
  ""lat"": 38.480073635337206,
  ""lng"": 141.23901595856458
 }
]"
"a170k000003dOPJAA2","000000","27osaka_s.geojson","0","ff00ff","","[
 {
  ""lat"": 38.4234097051953,
  ""lng"": 141.35877347183185
 },
 {
  ""lat"": 38.422232940296716,
  ""lng"": 141.35907387924152
 },
 {
  ""lat"": 38.41935819113857,
  ""lng"": 141.35840869140583
 },
 {
  ""lat"": 38.418702530572,
  ""lng"": 141.35630583953815
 },
 {
  ""lat"": 38.418921084755404,
  ""lng"": 141.35190701675373
 },
 {
  ""lat"": 38.41969442501817,
  ""lng"": 141.346360018329
 },
 {
  ""lat"": 38.42165295625806,
  ""lng"": 141.3470466638368
 },
 {
  ""lat"": 38.422804514213375,
  ""lng"": 141.347980072574
 },
 {
  ""lat"": 38.422611188247764,
  ""lng"": 141.35534005411085
 }
]"
"a170k000003dOPKAA2","000000","11saitama.geojson","0","ff1493","","[
 {
  ""lat"": 34.806106634157814,
  ""lng"": 135.4403472185102
 },
 {
  ""lat"": 34.805948066198646,
  ""lng"": 135.4391026735273
 },
 {
  ""lat"": 34.806628584868584,
  ""lng"": 135.43903561830192
 },
 {
  ""lat"": 34.806641798767735,
  ""lng"": 135.44021847247748
 }
]"
"a170k000003dOPLAA2","000000","27osaka_s.geojson","0","ff00ff","","[
 {
  ""lat"": 38.47056014894408,
  ""lng"": 141.23990969400006
 },
 {
  ""lat"": 38.47092974382791,
  ""lng"": 141.24426560144025
 },
 {
  ""lat"": 38.46809053451044,
  ""lng"": 141.24606804589826
 },
 {
  ""lat"": 38.46465620532985,
  ""lng"": 141.24689796104641
 },
 {
  ""lat"": 38.4633457009199,
  ""lng"": 141.24556758537503
 },
 {
  ""lat"": 38.4635137156365,
  ""lng"": 141.24314286842556
 },
 {
  ""lat"": 38.4643705846032,
  ""lng"": 141.2411687625906
 },
 {
  ""lat"": 38.46794916259604,
  ""lng"": 141.23979547157498
 }
]"
"a170k000003dOPMAA2","c8c1c1","28hyogo_s.geojson","0","d992ca","","[
 {
  ""lat"": 34.76247643360048,
  ""lng"": 135.4413906129546
 },
 {
  ""lat"": 34.76247643360048,
  ""lng"": 135.45047793709705
 }
]"
"a170k000003dOPNAA2","000000","27osaka_s.geojson","0","ff00ff","","[
 {
  ""lat"": 38.46038867351289,
  ""lng"": 141.30390540813144
 },
 {
  ""lat"": 38.458910066514875,
  ""lng"": 141.30538598750766
 },
 {
  ""lat"": 38.457011356264275,
  ""lng"": 141.30343333934482
 },
 {
  ""lat"": 38.455952761595164,
  ""lng"": 141.3022960827225
 },
 {
  ""lat"": 38.45364740964106,
  ""lng"": 141.30111041653035
 },
 {
  ""lat"": 38.451882994297286,
  ""lng"": 141.29978004085896
 },
 {
  ""lat"": 38.45119402040223,
  ""lng"": 141.29699054348347
 },
 {
  ""lat"": 38.45517653470443,
  ""lng"": 141.29741969692586
 },
 {
  ""lat"": 38.45783142211505,
  ""lng"": 141.29911485302327
 },
 {
  ""lat"": 38.46015503255527,
  ""lng"": 141.30269828426717
 }
]"
"a170k000003dOPOAA2","c8c1c1","28hyogo_s.geojson","0","d992ca","","[
 {
  ""lat"": 34.74506156481347,
  ""lng"": 135.32300733565316
 },
 {
  ""lat"": 34.73124598480048,
  ""lng"": 135.32250308035836
 },
 {
  ""lat"": 34.72684031581392,
  ""lng"": 135.32448020788027
 },
 {
  ""lat"": 34.73126672611567,
  ""lng"": 135.3224846443732
 }
]"
"a170k000003dOPPAA2","000000","11saitama.geojson","0","ff1493","","[
 {
  ""lat"": 34.8053474478823,
  ""lng"": 135.4420423875937
 },
 {
  ""lat"": 34.80475721571871,
  ""lng"": 135.43737534390777
 },
 {
  ""lat"": 34.80293363591455,
  ""lng"": 135.4408193002829
 },
 {
  ""lat"": 34.80310101931731,
  ""lng"": 135.4425466428885
 }
]"
"a170k000003dOPQAA2","000000","11saitama.geojson","0","ff1493","","[
 {
  ""lat"": 34.807367326896994,
  ""lng"": 135.44799380264922
 },
 {
  ""lat"": 34.807111860053716,
  ""lng"": 135.44552617035552
 },
 {
  ""lat"": 34.808468468020756,
  ""lng"": 135.44502191506072
 },
 {
  ""lat"": 34.80857858132395,
  ""lng"": 135.44803135357543
 }
]"
"a170k000003dOPRAA2","000000","27osaka_s.geojson","0","ff00ff","","[
 {
  ""lat"": 38.508185961250184,
  ""lng"": 141.24916388108508
 },
 {
  ""lat"": 38.50815237916112,
  ""lng"": 141.25169588639514
 },
 {
  ""lat"": 38.505532927962875,
  ""lng"": 141.2571461351134
 },
 {
  ""lat"": 38.50163715765771,
  ""lng"": 141.26371218278186
 },
 {
  ""lat"": 38.49908464216477,
  ""lng"": 141.27152277543323
 },
 {
  ""lat"": 38.4944875372176,
  ""lng"": 141.2783780672273
 },
 {
  ""lat"": 38.492942451094,
  ""lng"": 141.27687603017895
 },
 {
  ""lat"": 38.49311039684295,
  ""lng"": 141.27425819418042
 },
 {
  ""lat"": 38.4988874922375,
  ""lng"": 141.26782089254468
 },
 {
  ""lat"": 38.499727147773235,
  ""lng"": 141.26237064382642
 },
 {
  ""lat"": 38.50557991687333,
  ""lng"": 141.2514701463899
 },
 {
  ""lat"": 38.50598291530416,
  ""lng"": 141.24795108816235
 }
]"
"a170k000003dOPSAA2","c8c1c1","28hyogo_s.geojson","0","d992ca","","[
 {
  ""lat"": 34.71690021739662,
  ""lng"": 135.42183014514399
 },
 {
  ""lat"": 34.71688257970135,
  ""lng"": 135.4415712034936
 }
]"
"a170k000003dOPTAA2","c8c1c1","28hyogo_s.geojson","0","d992ca","","[
 {
  ""lat"": 34.7426081388905,
  ""lng"": 135.44151281995326
 },
 {
  ""lat"": 34.74267866769387,
  ""lng"": 135.45955872220546
 }
]"
"a170k000003dOPUAA2","000000","27osaka_s.geojson","0","ff00ff","","[
 {
  ""lat"": 38.47805573974307,
  ""lng"": 141.2451955282996
 },
 {
  ""lat"": 38.47745520645386,
  ""lng"": 141.24577488544682
 },
 {
  ""lat"": 38.47641690826853,
  ""lng"": 141.24483263775235
 },
 {
  ""lat"": 38.4760515411449,
  ""lng"": 141.24378657623654
 },
 {
  ""lat"": 38.47628252057628,
  ""lng"": 141.24345934673673
 },
 {
  ""lat"": 38.47711823997237,
  ""lng"": 141.24364173694974
 },
 {
  ""lat"": 38.47787835824593,
  ""lng"": 141.24434447571164
 }
]"
"a170k000003dOPVAA2","000000","27osaka_s.geojson","0","ff00ff","","[
 {
  ""lat"": 38.44917019601763,
  ""lng"": 141.28776057579248
 },
 {
  ""lat"": 38.44752330752315,
  ""lng"": 141.29072173454492
 },
 {
  ""lat"": 38.44485123500976,
  ""lng"": 141.28915532448022
 },
 {
  ""lat"": 38.442847659310296,
  ""lng"": 141.28811145850665
 },
 {
  ""lat"": 38.44407450623905,
  ""lng"": 141.28639484473712
 },
 {
  ""lat"": 38.446712996787596,
  ""lng"": 141.28609443732745
 },
 {
  ""lat"": 38.44867919771772,
  ""lng"": 141.28684545585162
 }
]"
"a170k000003dOPWAA2","000000","27osaka_s.geojson","0","ff00ff","","[
 {
  ""lat"": 38.43054340685344,
  ""lng"": 141.36956844559617
 },
 {
  ""lat"": 38.42993827564784,
  ""lng"": 141.37313041916795
 },
 {
  ""lat"": 38.42743365089655,
  ""lng"": 141.37325916520066
 },
 {
  ""lat"": 38.425803076690855,
  ""lng"": 141.37137089005418
 },
 {
  ""lat"": 38.42465997179233,
  ""lng"": 141.36946115723558
 },
 {
  ""lat"": 38.425702215221676,
  ""lng"": 141.36671457520433
 },
 {
  ""lat"": 38.426332597093065,
  ""lng"": 141.3666716598601
 },
 {
  ""lat"": 38.427450460748176,
  ""lng"": 141.36728320351548
 }
]"
"a170k000003dOPXAA2","c8c1c1","28hyogo_s.geojson","0","d992ca","","[
 {
  ""lat"": 34.721899694875,
  ""lng"": 135.4415416821671
 },
 {
  ""lat"": 34.72182914833698,
  ""lng"": 135.4481506451798
 }
]"
"a170k000003dOPYAA2","c8c1c1","28hyogo_s.geojson","0","d992ca","","[
 {
  ""lat"": 34.72694950879354,
  ""lng"": 135.36668883461317
 },
 {
  ""lat"": 34.71950697181483,
  ""lng"": 135.3669463266786
 },
 {
  ""lat"": 34.719277688711074,
  ""lng"": 135.375121699756
 },
 {
  ""lat"": 34.71945406038579,
  ""lng"": 135.36698924202284
 }
]"
"a170k000003dOPZAA2","000000","27osaka_s.geojson","0","ff00ff","","[
 {
  ""lat"": 38.48509419163431,
  ""lng"": 141.27732675527903
 },
 {
  ""lat"": 38.48464908503067,
  ""lng"": 141.27978365873668
 },
 {
  ""lat"": 38.48399401748205,
  ""lng"": 141.28127496694896
 },
 {
  ""lat"": 38.482152300503344,
  ""lng"": 141.28375976729268
 },
 {
  ""lat"": 38.48133345824727,
  ""lng"": 141.2830525536099
 },
 {
  ""lat"": 38.47952181827928,
  ""lng"": 141.27928001152614
 },
 {
  ""lat"": 38.4792081045216,
  ""lng"": 141.27371818514408
 },
 {
  ""lat"": 38.47796505693976,
  ""lng"": 141.27371818514408
 },
 {
  ""lat"": 38.477830672133486,
  ""lng"": 141.2754133412415
 },
 {
  ""lat"": 38.47993040610765,
  ""lng"": 141.27507001848758
 },
 {
  ""lat"": 38.484919705806234,
  ""lng"": 141.27627164812625
 }
]"
"a170k000003dOPaAAM","c8c1c1","28hyogo_s.geojson","0","d992ca","","[
 {
  ""lat"": 34.817030761520016,
  ""lng"": 135.4350138005888
 },
 {
  ""lat"": 34.816977912574195,
  ""lng"": 135.44872525307292
 }
]"
"a170k000003dOPbAAM","000000","11saitama.geojson","0","ff1493","","[
 {
  ""lat"": 34.8054771494489,
  ""lng"": 135.4422320632472
 },
 {
  ""lat"": 34.804939774914885,
  ""lng"": 135.43743627352856
 },
 {
  ""lat"": 34.805688574534656,
  ""lng"": 135.43695347590588
 },
 {
  ""lat"": 34.80622594418659,
  ""lng"": 135.44199602885388
 }
]"
"a170k000003dOPcAAM","000000","11saitama.geojson","0","ff1493","","[
 {
  ""lat"": 34.80625252656308,
  ""lng"": 135.43051435808886
 },
 {
  ""lat"": 34.804825406474194,
  ""lng"": 135.42437746386278
 },
 {
  ""lat"": 34.80988188113065,
  ""lng"": 135.42111589770067
 },
 {
  ""lat"": 34.810604209327515,
  ""lng"": 135.42150213579882
 },
 {
  ""lat"": 34.810657062361614,
  ""lng"": 135.42311146120775
 },
 {
  ""lat"": 34.80979379189302,
  ""lng"": 135.42592241625536
 },
 {
  ""lat"": 34.80834911496065,
  ""lng"": 135.42817547182787
 }
]"
"a170k000003dOPdAAM","000000","11saitama.geojson","0","ff1493","","[
 {
  ""lat"": 34.808267144275526,
  ""lng"": 135.44484850872252
 },
 {
  ""lat"": 34.806989816086315,
  ""lng"": 135.44011709202024
 },
 {
  ""lat"": 34.80915685773043,
  ""lng"": 135.44031021106932
 },
 {
  ""lat"": 34.80998489924666,
  ""lng"": 135.44022438038084
 },
 {
  ""lat"": 34.80999370815424,
  ""lng"": 135.44505235660765
 },
 {
  ""lat"": 34.8094035092649,
  ""lng"": 135.44585701931211
 },
 {
  ""lat"": 34.80889258740999,
  ""lng"": 135.44470903385374
 }
]"
"a170k000003dOPeAAM","000000","27osaka_s.geojson","0","ff00ff","","[
 {
  ""lat"": 38.42570874111919,
  ""lng"": 141.36570973955318
 },
 {
  ""lat"": 38.42579279234569,
  ""lng"": 141.36660559736416
 },
 {
  ""lat"": 38.42483039995029,
  ""lng"": 141.36662705503628
 },
 {
  ""lat"": 38.42401084239294,
  ""lng"": 141.36660774862085
 },
 {
  ""lat"": 38.42360738565962,
  ""lng"": 141.3658620945147
 },
 {
  ""lat"": 38.423708250054254,
  ""lng"": 141.36394163286005
 },
 {
  ""lat"": 38.423725060772966,
  ""lng"": 141.36323352968012
 },
 {
  ""lat"": 38.424481539066726,
  ""lng"": 141.3629599443606
 },
 {
  ""lat"": 38.4248513700156,
  ""lng"": 141.36361976777826
 },
 {
  ""lat"": 38.42545171052997,
  ""lng"": 141.36466502418227
 }
]"
"a170k000003dOPfAAM","000000","27osaka_s.geojson","0","ff00ff","","[
 {
  ""lat"": 38.4913218282154,
  ""lng"": 141.2928189512235
 },
 {
  ""lat"": 38.491405803027625,
  ""lng"": 141.2933768506986
 },
 {
  ""lat"": 38.48842073655767,
  ""lng"": 141.295299804071
 },
 {
  ""lat"": 38.48697629631638,
  ""lng"": 141.29501012549738
 },
 {
  ""lat"": 38.48597932917477,
  ""lng"": 141.29437712416987
 },
 {
  ""lat"": 38.483675032001265,
  ""lng"": 141.29506141873372
 },
 {
  ""lat"": 38.482171706796734,
  ""lng"": 141.2963917944051
 },
 {
  ""lat"": 38.4818021695431,
  ""lng"": 141.2959411832906
 },
 {
  ""lat"": 38.48184416250824,
  ""lng"": 141.29544765683187
 },
 {
  ""lat"": 38.48315433073128,
  ""lng"": 141.29376322957052
 },
 {
  ""lat"": 38.484027762982286,
  ""lng"": 141.29266888829244
 },
 {
  ""lat"": 38.485178325849475,
  ""lng"": 141.29248649807943
 },
 {
  ""lat"": 38.48715724278897,
  ""lng"": 141.2924972269155
 },
 {
  ""lat"": 38.490263497161784,
  ""lng"": 141.29102249364254
 },
 {
  ""lat"": 38.48945732214408,
  ""lng"": 141.288941099447
 },
 {
  ""lat"": 38.49041465397347,
  ""lng"": 141.28791113118527
 },
 {
  ""lat"": 38.491741461268425,
  ""lng"": 141.28900547246334
 },
 {
  ""lat"": 38.49202697356781,
  ""lng"": 141.2913229010522
 }
]"
"a170k000003dOPgAAM","c8c1c1","28hyogo_s.geojson","0","d992ca","","[
 {
  ""lat"": 34.74514197885237,
  ""lng"": 135.3262284157046
 },
 {
  ""lat"": 34.72685172117545,
  ""lng"": 135.3257241604098
 }
]"
