"ID","MapT__FILCOLOR__C","MapT__GYOUSEIKUBUN__C","MapT__LAYERFILOPTICALLY__C","MapT__LINECOLOR__C","MapT__MAPTECHUSERID__C","MAPTECH__POLYGON_LATLNGINFO__C"
"a032w00000YRfAMAA1","2de6e3","null","0.3","a17fe1","a0B2w000004ZQdmEAG","[
 {
  ""lat"": 35.99936846349586,
  ""lng"": 139.57779912085593
 },
 {
  ""lat"": 35.99973301762212,
  ""lng"": 139.5786574277407
 },
 {
  ""lat"": 35.99893446829111,
  ""lng"": 139.5792367848879
 },
 {
  ""lat"": 35.998309511000464,
  ""lng"": 139.5783141049868
 }
]"
"a032w00000YRfARAA1","2de6e3","null","0.3","a17fe1","a0B2w000004ZQdmEAG","[
 {
  ""lat"": 36.00129537336127,
  ""lng"": 139.58028821082175
 },
 {
  ""lat"": 36.001642559321965,
  ""lng"": 139.58204773993552
 },
 {
  ""lat"": 36.000462120819016,
  ""lng"": 139.58239106268942
 },
 {
  ""lat"": 35.99981981597524,
  ""lng"": 139.58058861823142
 }
]"
"a032w00000YRfAWAA1","2de6e3","null","0.3","a17fe1","a0B2w000004ZQdmEAG","[
 {
  ""lat"": 36.00155576297509,
  ""lng"": 139.57458047003806
 },
 {
  ""lat"": 36.00214597624984,
  ""lng"": 139.57593230338156
 },
 {
  ""lat"": 36.00120857663224,
  ""lng"": 139.5774343404299
 },
 {
  ""lat"": 35.9998371756344,
  ""lng"": 139.57595376105368
 }
]"
"a032w00000YRfAbAAL","2de6e3","null","0.3","a17fe1","a0B2w000004ZQdmEAG","[
 {
  ""lat"": 36.00060099685416,
  ""lng"": 139.57108286948264
 },
 {
  ""lat"": 36.001104420431325,
  ""lng"": 139.5734002980715
 },
 {
  ""lat"": 35.99811855084054,
  ""lng"": 139.5722630414492
 },
 {
  ""lat"": 35.998865028836704,
  ""lng"": 139.57479504675925
 }
]"
