"ID","MAPTECH__FILCOLOR__C","MAPTECH__GYOUSEIKUBUN__C","MAPTECH__LAYERFILOPTICALLY__C","MAPTECH__LINECOLOR__C","MAPTECH__MAPTECHUSERID__C","MAPTECH__POLYGON_LATLNGINFO__C"
"a170k000003dPI7AAM","000000","11saitama.geojson","0","0039e6","","[
 {
  ""lat"": 35.0912076099368,
  ""lng"": 136.5450274070586
 },
 {
  ""lat"": 35.09110884904323,
  ""lng"": 136.54560005868328
 },
 {
  ""lat"": 35.09144244091453,
  ""lng"": 136.54569930041683
 },
 {
  ""lat"": 35.09149840520666,
  ""lng"": 136.54512128437412
 }
]"
"a170k000003dPI8AAM","c8c1c1","28hyogo_s.geojson","0","d992ca","","[
 {
  ""lat"": 35.38904327330633,
  ""lng"": 136.2860703172702
 },
 {
  ""lat"": 35.38904327330633,
  ""lng"": 136.2909304800052
 }
]"
"a170k000003dPI9AAM","2418c3","28hyogo_s.geojson","0","dfc272","","[
 {
  ""lat"": 35.821375439623466,
  ""lng"": 139.82087393542713
 }
]"
"a170k000003dPIAAA2","c8c1c1","28hyogo_s.geojson","0","d992ca","","[
 {
  ""lat"": 35.386796547634916,
  ""lng"": 136.28612426533246
 },
 {
  ""lat"": 35.386808453992614,
  ""lng"": 136.29637066551882
 }
]"
"a170k000003dPIBAA2","000000","11saitama.geojson","0","0039e6","","[
 {
  ""lat"": 35.11264643470715,
  ""lng"": 136.52775809945655
 },
 {
  ""lat"": 35.11292069775538,
  ""lng"": 136.52972684087348
 },
 {
  ""lat"": 35.11340778665342,
  ""lng"": 136.52956322612357
 },
 {
  ""lat"": 35.113225677180985,
  ""lng"": 136.52783320130897
 }
]"
"a170k000003dPICAA2","c8c1c1","28hyogo_s.geojson","0","d992ca","","[
 {
  ""lat"": 35.395758323574725,
  ""lng"": 136.28603317236627
 },
 {
  ""lat"": 35.396248088711225,
  ""lng"": 136.28855444884027
 },
 {
  ""lat"": 35.393711772783526,
  ""lng"": 136.28950931524957
 },
 {
  ""lat"": 35.39365055037852,
  ""lng"": 136.28952004408563
 },
 {
  ""lat"": 35.39376424909365,
  ""lng"": 136.28948249315943
 },
 {
  ""lat"": 35.39405286818897,
  ""lng"": 136.29061974978174
 },
 {
  ""lat"": 35.3936374312857,
  ""lng"": 136.29078068232263
 },
 {
  ""lat"": 35.39333569156158,
  ""lng"": 136.28952540850366
 },
 {
  ""lat"": 35.392841535661844,
  ""lng"": 136.28859199976648
 },
 {
  ""lat"": 35.39258789694442,
  ""lng"": 136.28730990385736
 },
 {
  ""lat"": 35.39382971909394,
  ""lng"": 136.28688090416972
 },
 {
  ""lat"": 35.39372913955118,
  ""lng"": 136.28626936051432
 },
 {
  ""lat"": 35.393807853986615,
  ""lng"": 136.28623180958812
 },
 {
  ""lat"": 35.39372913955118,
  ""lng"": 136.28564172360484
 },
 {
  ""lat"": 35.394048369841094,
  ""lng"": 136.28551297757213
 },
 {
  ""lat"": 35.394022131782734,
  ""lng"": 136.2851857480723
 },
 {
  ""lat"": 35.3941620679953,
  ""lng"": 136.28512137505595
 },
 {
  ""lat"": 35.39423203601052,
  ""lng"": 136.28544860455577
 },
 {
  ""lat"": 35.394503161496104,
  ""lng"": 136.28536813828532
 },
 {
  ""lat"": 35.394577502195816,
  ""lng"": 136.28535740944926
 },
 {
  ""lat"": 35.39462123198718,
  ""lng"": 136.2855827150065
 },
 {
  ""lat"": 35.3949973072138,
  ""lng"": 136.28551834199016
 },
 {
  ""lat"": 35.39510663107856,
  ""lng"": 136.28605478379313
 }
]"
"a170k000003dPIDAA2","c8c1c1","28hyogo_s.geojson","0","d992ca","","[
 {
  ""lat"": 35.37781739752802,
  ""lng"": 136.27983646113495
 },
 {
  ""lat"": 35.37786113640634,
  ""lng"": 136.29636510547866
 }
]"
"a170k000003dPIEAA2","2418c3","28hyogo_s.geojson","0","dfc272","","[
 {
  ""lat"": 35.8142761512381,
  ""lng"": 139.82304071508202
 }
]"
"a170k000003dPIFAA2","c8c1c1","28hyogo_s.geojson","0","d992ca","","[
 {
  ""lat"": 35.376728082303465,
  ""lng"": 136.2798656810363
 }
]"
"a170k000003dPIGAA2","000000","11saitama.geojson","0","0039e6","","[
 {
  ""lat"": 35.10416825086721,
  ""lng"": 136.53008195978362
 },
 {
  ""lat"": 35.104141918826876,
  ""lng"": 136.53098854643065
 },
 {
  ""lat"": 35.10521714034312,
  ""lng"": 136.53100505996719
 },
 {
  ""lat"": 35.10527858094687,
  ""lng"": 136.5299429051973
 }
]"
"a170k000003dPIHAA2","000000","11saitama.geojson","0","0039e6","","[
 {
  ""lat"": 35.12022372601674,
  ""lng"": 136.55536705669752
 },
 {
  ""lat"": 35.12005824568381,
  ""lng"": 136.55643533166057
 },
 {
  ""lat"": 35.12131878982943,
  ""lng"": 136.55789468445735
 },
 {
  ""lat"": 35.121445851569845,
  ""lng"": 136.55549120158827
 }
]"
"a170k000003dPIIAA2","c8c1c1","28hyogo_s.geojson","0","d992ca","","[
 {
  ""lat"": 35.37900208346644,
  ""lng"": 136.2799276553651
 },
 {
  ""lat"": 35.37898254793666,
  ""lng"": 136.296370553726
 }
]"
