"ID","MAPTECH__FILCOLOR__C","MAPTECH__GYOUSEIKUBUN__C","MAPTECH__LAYERFILOPTICALLY__C","MAPTECH__LINECOLOR__C","MAPTECH__MAPTECHUSERID__C","MAPTECH__POLYGON_LATLNGINFO__C"
"a015h00001MSDs8AAH","","12tibaken_s.geojson","0.5","","a085h000002KuBSAA0","[
 {
  ""lat"": 35.774903946269276,
  ""lng"": 140.05835732729446
 },
 {
  ""lat"": 35.755507913494476,
  ""lng"": 140.05732735903274
 }
]"
"a015h00001MSDs9AAH","","12tibaken_s.geojson","0.5","","a085h000002KuBSAA0","[
 {
  ""lat"": 35.776063557229,
  ""lng"": 140.06157743387854
 },
 {
  ""lat"": 35.755344423906394,
  ""lng"": 140.07011758738196
 }
]"
"a015h00001MSDsAAAX","","12tibaken_s.geojson","0.5","","a085h000002KuBSAA0","[
 {
  ""lat"": 35.76326498323514,
  ""lng"": 140.06685602121985
 },
 {
  ""lat"": 35.767339189900284,
  ""lng"": 140.08543836527502
 }
]"
"a015h00001MSDsBAAX","","12tibaken_s.geojson","0.5","","a085h000002KuBSAA0","[
 {
  ""lat"": 35.76855316449551,
  ""lng"": 140.06475316935217
 },
 {
  ""lat"": 35.77429839819587,
  ""lng"": 140.08749830179846
 }
]"
"a015h00001MSDsCAAX","","12tibaken_s.geojson","0.5","","a085h000002KuBSAA0","[
 {
  ""lat"": 35.77858093873918,
  ""lng"": 140.06380903177893
 },
 {
  ""lat"": 35.77788460638707,
  ""lng"": 140.0857387726847
 }
]"
"a015h00001MSDsDAAX","","12tibaken_s.geojson","0.5","","a085h000002KuBSAA0","[
 {
  ""lat"": 35.78561355362696,
  ""lng"": 140.06711351328528
 },
 {
  ""lat"": 35.787493454195825,
  ""lng"": 140.08500921183264
 }
]"
"a015h00001MSDsEAAX","","12tibaken_s.geojson","0.5","","a085h000002KuBSAA0","[
 {
  ""lat"": 35.79835423128486,
  ""lng"": 140.0730787461344
 },
 {
  ""lat"": 35.786553509469314,
  ""lng"": 140.07505285196936
 }
]"
"a015h00001MSDsFAAX","","12tibaken_s.geojson","0.5","","a085h000002KuBSAA0","[
 {
  ""lat"": 35.69779039201146,
  ""lng"": 140.0221081563852
 },
 {
  ""lat"": 35.69779039201146,
  ""lng"": 140.03150661677338
 }
]"
"a015h00001MSDsGAAX","","12tibaken_s.geojson","0.5","","a085h000002KuBSAA0","[
 {
  ""lat"": 35.70466065691265,
  ""lng"": 140.03734907831847
 },
 {
  ""lat"": 35.69563430500342,
  ""lng"": 140.0371559592694
 }
]"
"a015h00001MSDsHAAX","","12tibaken_s.geojson","0.5","","a085h000002KuBSAA0","[
 {
  ""lat"": 35.69973374843836,
  ""lng"": 140.04255966283344
 },
 {
  ""lat"": 35.7000996826837,
  ""lng"": 140.05277351476215
 }
]"
"a015h00001MSDsIAAX","","12tibaken_s.geojson","0.5","","a085h000002KuBSAA0","[
 {
  ""lat"": 35.700053335183824,
  ""lng"": 140.0528233010684
 },
 {
  ""lat"": 35.69921691109775,
  ""lng"": 140.05990433286772
 }
]"
