"ID","MapT__FILCOLOR__C","MapT__GYOUSEIKUBUN__C","MapT__LAYERFILOPTICALLY__C","MapT__LINECOLOR__C","MapT__MAPTECHUSERID__C","MAPTECH__POLYGON_LATLNGINFO__C"
"a032w00000YS0gMAAT","2de6e3","null","0.3","a17fe1","a0B2w000004ZQdmEAG","[
 {
  ""lat"": 35.96270930824026,
  ""lng"": 139.5609262899908
 },
 {
  ""lat"": 35.96301758655916,
  ""lng"": 139.56220302148188
 },
 {
  ""lat"": 35.96278746342089,
  ""lng"": 139.56257048411692
 },
 {
  ""lat"": 35.962492210110376,
  ""lng"": 139.5627126411947
 },
 {
  ""lat"": 35.96221866561699,
  ""lng"": 139.56167194409693
 },
 {
  ""lat"": 35.96215353583603,
  ""lng"": 139.56125620169962
 },
 {
  ""lat"": 35.96225340147819,
  ""lng"": 139.56099066300715
 }
]"
"a032w00000YS1J9AAL","73a6e8","japan.geojson","0.5","e47777","a0B2w000004ZQdrEAG","[
 {
  ""lat"": 35.73423427368929,
  ""lng"": 140.10946574234367
 },
 {
  ""lat"": 35.693535579103106,
  ""lng"": 140.1389914991796
 },
 {
  ""lat"": 35.70496676328456,
  ""lng"": 140.19666972183586
 },
 {
  ""lat"": 35.74816740442403,
  ""lng"": 140.17298045181633
 }
]"
