"ID","MAPTECH__FILCOLOR__C","MAPTECH__GYOUSEIKUBUN__C","MAPTECH__LAYERFILOPTICALLY__C","MAPTECH__LINECOLOR__C","MAPTECH__MAPTECHUSERID__C","MAPTECH__POLYGON_LATLNGINFO__C"
"a015h00001MSDFQAA5","ffffff","11saitama_s.geojson","0","cce60a","a085h000002KuBSAA0","[
 {
  ""lat"": 36.0391275390235,
  ""lng"": 139.96983455494401
 },
 {
  ""lat"": 36.03992568117294,
  ""lng"": 139.97770952061174
 },
 {
  ""lat"": 36.03333209037494,
  ""lng"": 139.97708724812028
 },
 {
  ""lat"": 36.03414764336355,
  ""lng"": 139.97054265812395
 },
 {
  ""lat"": 36.0371494997,
  ""lng"": 139.96940540150163
 }
]"
"a015h00001MSDFRAA5","ffffff","11saitama_s.geojson","0","cce60a","a085h000002KuBSAA0","[
 {
  ""lat"": 36.059482556749366,
  ""lng"": 139.96738569235373
 },
 {
  ""lat"": 36.04591641038219,
  ""lng"": 139.94927541708518
 },
 {
  ""lat"": 36.04074608715806,
  ""lng"": 139.9588455388503
 },
 {
  ""lat"": 36.04085019097477,
  ""lng"": 139.97661249136496
 },
 {
  ""lat"": 36.040572580490995,
  ""lng"": 139.98412267660666
 },
 {
  ""lat"": 36.04664508635711,
  ""lng"": 139.9853886792617
 },
 {
  ""lat"": 36.05042715329948,
  ""lng"": 139.98026029562521
 },
 {
  ""lat"": 36.054990483884865,
  ""lng"": 139.9783616581712
 },
 {
  ""lat"": 36.05276997148947,
  ""lng"": 139.97205310256817
 }
]"
"a015h00001MSDFSAA5","ffffff","11saitama_s.geojson","0","cce60a","a085h000002KuBSAA0","[
 {
  ""lat"": 36.05919703090056,
  ""lng"": 139.95251564301583
 }
]"
"a015h00001MSDFTAA5","ffffff","11saitama_s.geojson","0","cce60a","a085h000002KuBSAA0","[
 {
  ""lat"": 36.05784310319253,
  ""lng"": 139.94686013282308
 },
 {
  ""lat"": 36.06575288270679,
  ""lng"": 139.95162373603353
 },
 {
  ""lat"": 36.06710579166693,
  ""lng"": 139.9614513498641
 },
 {
  ""lat"": 36.06169401622895,
  ""lng"": 139.96754532874593
 },
 {
  ""lat"": 36.05753085874073,
  ""lng"": 139.96364003242024
 },
 {
  ""lat"": 36.05683697774549,
  ""lng"": 139.94861966193685
 }
]"
"a015h00001MSDFUAA5","ffffff","11saitama_s.geojson","0","cce60a","a085h000002KuBSAA0","[
 {
  ""lat"": 36.06524027059455,
  ""lng"": 139.94534297326845
 },
 {
  ""lat"": 36.063228196001134,
  ""lng"": 139.94638367036623
 },
 {
  ""lat"": 36.063471035320426,
  ""lng"": 139.94759602884096
 },
 {
  ""lat"": 36.06422556699427,
  ""lng"": 139.94756384233278
 },
 {
  ""lat"": 36.065543811863535,
  ""lng"": 139.9459437880878
 }
]"
"a015h00001MSDFVAA5","ffffff","11saitama_s.geojson","0","cce60a","a085h000002KuBSAA0","[
 {
  ""lat"": 36.070840754712684,
  ""lng"": 139.94543032949656
 },
 {
  ""lat"": 36.06867272308652,
  ""lng"": 139.9422331363508
 },
 {
  ""lat"": 36.06686887523331,
  ""lng"": 139.94764046972483
 },
 {
  ""lat"": 36.06707701363508,
  ""lng"": 139.95281176870554
 },
 {
  ""lat"": 36.070407153167935,
  ""lng"": 139.95459275549143
 },
 {
  ""lat"": 36.073390283447004,
  ""lng"": 139.95349841421336
 },
 {
  ""lat"": 36.07175998208245,
  ""lng"": 139.94646029775828
 }
]"
"a015h00001MSDFWAA5","ffffff","11saitama_s.geojson","0","cce60a","a085h000002KuBSAA0","[
 {
  ""lat"": 36.08367029584975,
  ""lng"": 139.94188914185202
 },
 {
  ""lat"": 36.07643868932689,
  ""lng"": 139.93991503601706
 },
 {
  ""lat"": 36.072432405212,
  ""lng"": 139.94470009689962
 },
 {
  ""lat"": 36.072397717878324,
  ""lng"": 139.94676003342306
 },
 {
  ""lat"": 36.073490361540244,
  ""lng"": 139.951974247748
 },
 {
  ""lat"": 36.07728848093252,
  ""lng"": 139.95227465515768
 },
 {
  ""lat"": 36.08151995955528,
  ""lng"": 139.9487126815859
 }
]"
"a015h00001MSDFXAA5","ffffff","11saitama_s.geojson","0","cce60a","a085h000002KuBSAA0","[
 {
  ""lat"": 36.10351179130438,
  ""lng"": 139.93968907131662
 },
 {
  ""lat"": 36.092831592313495,
  ""lng"": 139.92741528286447
 },
 {
  ""lat"": 36.08617307144717,
  ""lng"": 139.94286480679025
 },
 {
  ""lat"": 36.09241545128452,
  ""lng"": 139.95719853176584
 },
 {
  ""lat"": 36.102194182918396,
  ""lng"": 139.9570268703889
 }
]"
"a015h00001MSDFYAA5","ffffff","11saitama_s.geojson","0","cce60a","a085h000002KuBSAA0","[
 {
  ""lat"": 36.10944788486155,
  ""lng"": 139.93774453507072
 },
 {
  ""lat"": 36.10348424751151,
  ""lng"": 139.93214408264762
 },
 {
  ""lat"": 36.10277343495697,
  ""lng"": 139.9336890350402
 },
 {
  ""lat"": 36.10634476960069,
  ""lng"": 139.9437741409362
 }
]"
"a015h00001MSDFZAA5","ffffff","11saitama_s.geojson","0","cce60a","a085h000002KuBSAA0","[
 {
  ""lat"": 36.10727745610201,
  ""lng"": 139.94879956676735
 },
 {
  ""lat"": 36.10728588374208,
  ""lng"": 139.94879822566284
 }
]"
