"ID","MapT__FILCOLOR__C","MapT__GYOUSEIKUBUN__C","MapT__LAYERFILOPTICALLY__C","MapT__LINECOLOR__C","MapT__MAPTECHUSERID__C","MAPTECH__POLYGON_LATLNGINFO__C"
"a032w00000YRfLJAA1","2de6e3","japan.geojson","0.3","a17fe1","a0B2w000004ZQdmEAG","[
 {
  ""lat"": 36.07853389353101,
  ""lng"": 139.6952828389896
 },
 {
  ""lat"": 36.079643794015254,
  ""lng"": 139.72961511438024
 },
 {
  ""lat"": 36.05758158359364,
  ""lng"": 139.73407831018102
 },
 {
  ""lat"": 36.05591626000007,
  ""lng"": 139.69854440515172
 }
]"
"a032w00000YRfLNAA1","2de6e3","japan.geojson","0.3","a17fe1","a0B2w000004ZQdmEAG","[
 {
  ""lat"": 36.05444427929388,
  ""lng"": 139.63461283535096
 },
 {
  ""lat"": 36.05479123110446,
  ""lng"": 139.6498906978998
 },
 {
  ""lat"": 36.04736612851018,
  ""lng"": 139.65083483547303
 },
 {
  ""lat"": 36.04514540102501,
  ""lng"": 139.6384752163324
 }
]"
"a032w00000YRfLSAA1","2de6e3","japan.geojson","0.3","a17fe1","a0B2w000004ZQdmEAG","[
 {
  ""lat"": 36.05506879145165,
  ""lng"": 139.66293696254823
 },
 {
  ""lat"": 36.05721985095218,
  ""lng"": 139.67666987270448
 },
 {
  ""lat"": 36.047227334877576,
  ""lng"": 139.678386486474
 },
 {
  ""lat"": 36.04465960853744,
  ""lng"": 139.66370943874452
 }
]"
"a032w00000YRfLXAA1","2de6e3","japan.geojson","0.3","a17fe1","a0B2w000004ZQdmEAG","[
 {
  ""lat"": 36.0720590844997,
  ""lng"": 139.64983965840685
 },
 {
  ""lat"": 36.07282220559228,
  ""lng"": 139.66340090718614
 },
 {
  ""lat"": 36.0652600424939,
  ""lng"": 139.66400172200548
 },
 {
  ""lat"": 36.06373364617314,
  ""lng"": 139.6467497536217
 }
]"
"a032w00000YRfLcAAL","2de6e3","japan.geojson","0.3","a17fe1","a0B2w000004ZQdmEAG","[
 {
  ""lat"": 36.07622147323311,
  ""lng"": 139.61748148885118
 },
 {
  ""lat"": 36.07830258498787,
  ""lng"": 139.63542010274278
 },
 {
  ""lat"": 36.062604363264086,
  ""lng"": 139.64210592997463
 },
 {
  ""lat"": 36.063159427865,
  ""lng"": 139.61850249064358
 }
]"
"a032w00000YRfLhAAL","2de6e3","japan.geojson","0.3","a17fe1","a0B2w000004ZQdmEAG","[
 {
  ""lat"": 36.09407107459682,
  ""lng"": 139.66592874353063
 },
 {
  ""lat"": 36.09698395416162,
  ""lng"": 139.69219293420446
 },
 {
  ""lat"": 36.081724815197255,
  ""lng"": 139.69871606652868
 },
 {
  ""lat"": 36.078117676810464,
  ""lng"": 139.66215219323766
 }
]"
