"ID","MapT__FILCOLOR__C","MapT__GYOUSEIKUBUN__C","MapT__LAYERFILOPTICALLY__C","MapT__LINECOLOR__C","MapT__MAPTECHUSERID__C","MAPTECH__POLYGON_LATLNGINFO__C"
"a032w00000YReeoAAD","2de6e3","null","0.3","a17fe1","a0B2w000004ZQdmEAG","[
 {
  ""lat"": 36.012403132443545,
  ""lng"": 139.57022452928354
 },
 {
  ""lat"": 36.013999950213496,
  ""lng"": 139.58327079393197
 },
 {
  ""lat"": 36.006432135913535,
  ""lng"": 139.58421493150522
 },
 {
  ""lat"": 36.0057378046406,
  ""lng"": 139.56945205308725
 }
]"
"a032w00000YReetAAD","2de6e3","null","0.3","a17fe1","a0B2w000004ZQdmEAG","[
 {
  ""lat"": 36.01712406533134,
  ""lng"": 139.5524575767689
 },
 {
  ""lat"": 36.02121993975435,
  ""lng"": 139.5662763176136
 },
 {
  ""lat"": 36.01497191040916,
  ""lng"": 139.5692803917103
 },
 {
  ""lat"": 36.01032027804212,
  ""lng"": 139.5528008995228
 },
 {
  ""lat"": 36.01518018603456,
  ""lng"": 139.5450761375599
 },
 {
  ""lat"": 36.00664043410306,
  ""lng"": 139.5461919365101
 }
]"
