"ID","MapTech__FILCOLOR__C","MapTech__GYOUSEIKUBUN__C","MapTech__LAYERFILOPTICALLY__C","MapTech__LINECOLOR__C","MapTech__MAPTECHUSERID__C","MapTech__POLYGON_LATLNGINFO__C"
"a015h00002BiRUgAAN","000000","12tibaken_s.geojson","0","ee00ff","","[
 {
  ""lat"": 35.90362528204239,
  ""lng"": 139.5794962103724
 },
 {
  ""lat"": 35.90370349565674,
  ""lng"": 139.58039743260142
 },
 {
  ""lat"": 35.90315599873314,
  ""lng"": 139.58193165615793
 },
 {
  ""lat"": 35.902660641109996,
  ""lng"": 139.58290798023936
 },
 {
  ""lat"": 35.90078748957493,
  ""lng"": 139.58389137289393
 },
 {
  ""lat"": 35.89946648949223,
  ""lng"": 139.58390210173
 },
 {
  ""lat"": 35.89943172603442,
  ""lng"": 139.58301160833705
 },
 {
  ""lat"": 35.900752726697334,
  ""lng"": 139.58011482260096
 },
 {
  ""lat"": 35.901743462726024,
  ""lng"": 139.5781943609463
 },
 {
  ""lat"": 35.90280775166424,
  ""lng"": 139.57670055813685
 },
 {
  ""lat"": 35.9030945375014,
  ""lng"": 139.57689367718592
 },
 {
  ""lat"": 35.90345084573021,
  ""lng"": 139.57776271290675
 },
 {
  ""lat"": 35.90358989240873,
  ""lng"": 139.57842790074244
 }
]"
"a015h00002BiRUhAAN","000000","11saitama_s.geojson","0","ff69b4","","[
 {
  ""lat"": 35.91446824688533,
  ""lng"": 139.575946582515
 },
 {
  ""lat"": 35.915159036467095,
  ""lng"": 139.5761987101624
 },
 {
  ""lat"": 35.91502435469497,
  ""lng"": 139.5774057042191
 },
 {
  ""lat"": 35.914294462393094,
  ""lng"": 139.57711066122747
 }
]"
"a015h00002BiRUiAAN","000000","11saitama_s.geojson","0","ff69b4","","[
 {
  ""lat"": 35.916482898104945,
  ""lng"": 139.5671641918688
 },
 {
  ""lat"": 35.91680439022132,
  ""lng"": 139.56705690350822
 },
 {
  ""lat"": 35.91686955738294,
  ""lng"": 139.5673948618441
 },
 {
  ""lat"": 35.916500276090574,
  ""lng"": 139.56743777718833
 }
]"
"a015h00002BiRUjAAN","000000","12tibaken_s.geojson","0","ee00ff","","[
 {
  ""lat"": 34.06049401160812,
  ""lng"": 135.2469312671735
 },
 {
  ""lat"": 34.06031624604432,
  ""lng"": 135.2489697460248
 },
 {
  ""lat"": 34.0582896922635,
  ""lng"": 135.24935598412296
 },
 {
  ""lat"": 34.056227535169356,
  ""lng"": 135.2488409999921
 },
 {
  ""lat"": 34.055836430750375,
  ""lng"": 135.24847621956607
 },
 {
  ""lat"": 34.05577484713522,
  ""lng"": 135.24414330924108
 },
 {
  ""lat"": 34.05241482784482,
  ""lng"": 135.2445080896671
 },
 {
  ""lat"": 34.05070435258433,
  ""lng"": 135.243447617018
 },
 {
  ""lat"": 34.050526566489424,
  ""lng"": 135.2427824291823
 },
 {
  ""lat"": 34.052784422196716,
  ""lng"": 135.23943503233173
 },
 {
  ""lat"": 34.05431332971017,
  ""lng"": 135.23846943708637
 },
 {
  ""lat"": 34.055575546528864,
  ""lng"": 135.23990710111835
 },
 {
  ""lat"": 34.05900049540206,
  ""lng"": 135.24050791593768
 },
 {
  ""lat"": 34.060120429615395,
  ""lng"": 135.24370510908344
 }
]"
"a015h00002BiRUkAAN","000000","11saitama_s.geojson","0","ff69b4","","[
 {
  ""lat"": 35.91622604976494,
  ""lng"": 139.57646999715794
 },
 {
  ""lat"": 35.91624324811307,
  ""lng"": 139.57640025972356
 },
 {
  ""lat"": 35.916230810104615,
  ""lng"": 139.5764691713596
 }
]"
"a015h00002BiRUlAAN","000000","12tibaken_s.geojson","0","ee00ff","","[
 {
  ""lat"": 34.068127592599716,
  ""lng"": 135.21016311488776
 },
 {
  ""lat"": 34.06862528935824,
  ""lng"": 135.21478724322944
 },
 {
  ""lat"": 34.06617232703099,
  ""lng"": 135.2146370395246
 },
 {
  ""lat"": 34.06234054094081,
  ""lng"": 135.21459948908074
 },
 {
  ""lat"": 34.06165615638625,
  ""lng"": 135.21505010019524
 },
 {
  ""lat"": 34.06001183324206,
  ""lng"": 135.2155650843261
 },
 {
  ""lat"": 34.05701730584232,
  ""lng"": 135.21255714800185
 },
 {
  ""lat"": 34.056555095641656,
  ""lng"": 135.2110336532814
 },
 {
  ""lat"": 34.05883056767476,
  ""lng"": 135.20944578554457
 },
 {
  ""lat"": 34.06294350740936,
  ""lng"": 135.20918829347914
 },
 {
  ""lat"": 34.06450778307826,
  ""lng"": 135.20839435961074
 },
 {
  ""lat"": 34.06764156368966,
  ""lng"": 135.20898588278897
 }
]"
"a015h00002BiRUmAAN","000000","12tibaken_s.geojson","0","ee00ff","","[
 {
  ""lat"": 34.06032480261313,
  ""lng"": 135.20237579859668
 },
 {
  ""lat"": 34.0601025951565,
  ""lng"": 135.20712867297107
 },
 {
  ""lat"": 34.05759887140823,
  ""lng"": 135.21009442231855
 },
 {
  ""lat"": 34.057305548008735,
  ""lng"": 135.20971891305646
 },
 {
  ""lat"": 34.057349991013304,
  ""lng"": 135.20839926622114
 },
 {
  ""lat"": 34.05583891578525,
  ""lng"": 135.20621058366498
 },
 {
  ""lat"": 34.05739443399457,
  ""lng"": 135.19841071984968
 },
 {
  ""lat"": 34.058354396702065,
  ""lng"": 135.1960718335887
 },
 {
  ""lat"": 34.061358654176026,
  ""lng"": 135.1923811139842
 },
 {
  ""lat"": 34.06201637680968,
  ""lng"": 135.19242402932844
 },
 {
  ""lat"": 34.06247855722816,
  ""lng"": 135.1946341695567
 },
 {
  ""lat"": 34.0613408778178,
  ""lng"": 135.19868966958722
 },
 {
  ""lat"": 34.06086091473588,
  ""lng"": 135.20072814843854
 }
]"
"a015h00002BiRUnAAN","000000","12tibaken_s.geojson","0","ee00ff","","[
 {
  ""lat"": 34.04593439230857,
  ""lng"": 135.19533370021261
 },
 {
  ""lat"": 34.04632554240914,
  ""lng"": 135.20275805476584
 },
 {
  ""lat"": 34.038583670417914,
  ""lng"": 135.19938920024313
 },
 {
  ""lat"": 34.038494764710734,
  ""lng"": 135.198466520342
 },
 {
  ""lat"": 34.04304661715952,
  ""lng"": 135.19406769755759
 },
 {
  ""lat"": 34.0445934801467,
  ""lng"": 135.19449685099997
 },
 {
  ""lat"": 34.04503797578623,
  ""lng"": 135.19477580073752
 }
]"
"a015h00002BiRUoAAN","000000","11saitama_s.geojson","0","ff69b4","","[
 {
  ""lat"": 35.91417811293932,
  ""lng"": 139.59350778811682
 },
 {
  ""lat"": 35.913396076849835,
  ""lng"": 139.5937545513462
 },
 {
  ""lat"": 35.91348297013043,
  ""lng"": 139.5943339084934
 },
 {
  ""lat"": 35.91423024840375,
  ""lng"": 139.5940442299198
 }
]"
"a015h00002BiRUpAAN","000000","12tibaken_s.geojson","0","ee00ff","","[
 {
  ""lat"": 35.91254450073738,
  ""lng"": 139.58825715996065
 },
 {
  ""lat"": 35.91276173609822,
  ""lng"": 139.58955534912386
 },
 {
  ""lat"": 35.91151914178201,
  ""lng"": 139.59040292717256
 },
 {
  ""lat"": 35.910989078128544,
  ""lng"": 139.59130414940157
 },
 {
  ""lat"": 35.91112811156155,
  ""lng"": 139.59245213485994
 },
 {
  ""lat"": 35.9113105925716,
  ""lng"": 139.5930744073514
 },
 {
  ""lat"": 35.91001824674657,
  ""lng"": 139.59348985705512
 },
 {
  ""lat"": 35.908949405957145,
  ""lng"": 139.5914513782038
 },
 {
  ""lat"": 35.90879298902079,
  ""lng"": 139.59031412158149
 },
 {
  ""lat"": 35.91001824674657,
  ""lng"": 139.5879215911402
 },
 {
  ""lat"": 35.91223409019234,
  ""lng"": 139.58784648928778
 }
]"
