"ID","MapTech__FILCOLOR__C","MapTech__GYOUSEIKUBUN__C","MapTech__LAYERFILOPTICALLY__C","MapTech__LINECOLOR__C","MapTech__MAPTECHUSERID__C","MapTech__POLYGON_LATLNGINFO__C"
"a17GA00000GRUoEYAX","c8c1c1","28hyogo_s.geojson","0","d992ca","a1F7F00000EQvKQUA1","[
 {
  ""lat"": 35.652850698492756,
  ""lng"": 134.6846062531062
 },
 {
  ""lat"": 35.65283326277066,
  ""lng"": 134.69457334180555
 }
]"
"a17GA00000GRUodYAH","000000","07fukushima_s.geojson","0.1","79ea2e","a1F7F00000ERV4dUAH","[
 {
  ""lat"": 35.809126094829296,
  ""lng"": 139.61370268382515
 },
 {
  ""lat"": 35.79788390310745,
  ""lng"": 139.61365976848091
 },
 {
  ""lat"": 35.798092750893645,
  ""lng"": 139.625203996081
 },
 {
  ""lat"": 35.80978735067283,
  ""lng"": 139.6252898267695
 }
]"
"a17GA00000GRUoiYAH","000000","07fukushima_s.geojson","0.1","79ea2e","a1F7F00000ERV4dUAH","[
 {
  ""lat"": 35.805993755496715,
  ""lng"": 139.62516108073677
 },
 {
  ""lat"": 35.79774467094498,
  ""lng"": 139.64116850413765
 },
 {
  ""lat"": 35.79788390310745,
  ""lng"": 139.62503233470406
 }
]"
"a17GA00000GRUojYAH","000000","07fukushima_s.geojson","0.1","79ea2e","a1F7F00000ERV4dUAH","[
 {
  ""lat"": 35.79670042194897,
  ""lng"": 139.61344519175972
 },
 {
  ""lat"": 35.79172264643792,
  ""lng"": 139.600527673144
 },
 {
  ""lat"": 35.785421658278665,
  ""lng"": 139.60065641917672
 },
 {
  ""lat"": 35.78549128518667,
  ""lng"": 139.61383142985787
 }
]"
"a17GA00000GRUonYAH","000000","07fukushima_s.geojson","0.1","79ea2e","a1F7F00000ERV4dUAH","[
 {
  ""lat"": 35.79774467094498,
  ""lng"": 139.64091101207222
 },
 {
  ""lat"": 35.79071312945663,
  ""lng"": 139.63923731364693
 },
 {
  ""lat"": 35.78869405702151,
  ""lng"": 139.63245668925728
 },
 {
  ""lat"": 35.78601348505245,
  ""lng"": 139.63211336650338
 },
 {
  ""lat"": 35.785038709194524,
  ""lng"": 139.63026800670113
 },
 {
  ""lat"": 35.785247590741875,
  ""lng"": 139.62537565745797
 },
 {
  ""lat"": 35.79812755880464,
  ""lng"": 139.62524691142525
 }
]"
"a17GA00000GRUosYAH","000000","07fukushima_s.geojson","0.1","79ea2e","a1F7F00000ERV4dUAH","[
 {
  ""lat"": 35.798057942967404,
  ""lng"": 139.6252898267695
 },
 {
  ""lat"": 35.79791871110994,
  ""lng"": 139.61340227641548
 },
 {
  ""lat"": 35.78552609861779,
  ""lng"": 139.61383142985787
 },
 {
  ""lat"": 35.785247590741875,
  ""lng"": 139.62546148814644
 }
]"
"a17GA00000GRUoxYAH","000000","07fukushima_s.geojson","0.1","79ea2e","a1F7F00000ERV4dUAH","[
 {
  ""lat"": 35.785421658278665,
  ""lng"": 139.5970515302607
 },
 {
  ""lat"": 35.77643927575336,
  ""lng"": 139.5968369535395
 },
 {
  ""lat"": 35.77441984073656,
  ""lng"": 139.60486212291207
 },
 {
  ""lat"": 35.78566535218979,
  ""lng"": 139.60516253032173
 }
]"
"a17GA00000GRUp2YAH","000000","07fukushima_s.geojson","0.1","79ea2e","a1F7F00000ERV4dUAH","[
 {
  ""lat"": 35.78552609861779,
  ""lng"": 139.60481920756783
 },
 {
  ""lat"": 35.78552609861779,
  ""lng"": 139.61726465739693
 },
 {
  ""lat"": 35.774280567465574,
  ""lng"": 139.61717882670845
 },
 {
  ""lat"": 35.7743153858062,
  ""lng"": 139.60473337687935
 }
]"
"a17GA00000GRUp7YAH","000000","07fukushima_s.geojson","0.1","79ea2e","a1F7F00000ERV4dUAH","[
 {
  ""lat"": 35.78552609861779,
  ""lng"": 139.61696424998726
 },
 {
  ""lat"": 35.78535203130969,
  ""lng"": 139.62829390086617
 },
 {
  ""lat"": 35.78284541980664,
  ""lng"": 139.62816515483345
 },
 {
  ""lat"": 35.78051280754737,
  ""lng"": 139.62477484263863
 },
 {
  ""lat"": 35.77445465901619,
  ""lng"": 139.62498941935982
 },
 {
  ""lat"": 35.77435020413155,
  ""lng"": 139.61683550395455
 }
]"
"a17GA00000GRUpCYAX","000000","07fukushima_s.geojson","0.1","79ea2e","a1F7F00000ERV4dUAH","[
 {
  ""lat"": 35.77445465901619,
  ""lng"": 139.62580481090035
 },
 {
  ""lat"": 35.77219143912914,
  ""lng"": 139.6258477262446
 },
 {
  ""lat"": 35.76630676597783,
  ""lng"": 139.62335863627877
 },
 {
  ""lat"": 35.76620230039108,
  ""lng"": 139.61705008067574
 },
 {
  ""lat"": 35.774489477280554,
  ""lng"": 139.6167925886103
 }
]"
"a17GA00000GRUpHYAX","000000","07fukushima_s.geojson","0.1","79ea2e","a1F7F00000ERV4dUAH","[
 {
  ""lat"": 35.77455911376361,
  ""lng"": 139.61674967326607
 },
 {
  ""lat"": 35.77445465901619,
  ""lng"": 139.6049050382563
 },
 {
  ""lat"": 35.76870943660507,
  ""lng"": 139.60494795360054
 },
 {
  ""lat"": 35.76877907814956,
  ""lng"": 139.6170071653315
 }
]"
"a17GA00000GRUpMYAX","000000","07fukushima_s.geojson","0.1","79ea2e","a1F7F00000ERV4dUAH","[
 {
  ""lat"": 35.77455911376361,
  ""lng"": 139.60503378428902
 },
 {
  ""lat"": 35.774593931982245,
  ""lng"": 139.60147181071724
 },
 {
  ""lat"": 35.771460231245015,
  ""lng"": 139.59666529216256
 },
 {
  ""lat"": 35.76877907814956,
  ""lng"": 139.5977381757685
 },
 {
  ""lat"": 35.768883540351965,
  ""lng"": 139.60507669963326
 }
]"
