"ID","MAPTECH__FILCOLOR__C","MAPTECH__GYOUSEIKUBUN__C","MAPTECH__LAYERFILOPTICALLY__C","MAPTECH__LINECOLOR__C","MAPTECH__MAPTECHUSERID__C","MAPTECH__POLYGON_LATLNGINFO__C"
"a170k000003dPOZAA2","000000","27osaka_s.geojson","0","ff00ff","","[
 {
  ""lat"": 35.84550415637265,
  ""lng"": 139.83124674985922
 }
]"
"a170k000003dPOaAAM","c8c1c1","28hyogo_s.geojson","0","d992ca","","[
 {
  ""lat"": 35.41927197875212,
  ""lng"": 136.30741840346803
 },
 {
  ""lat"": 35.420277449851994,
  ""lng"": 136.31166702254762
 },
 {
  ""lat"": 35.418249008320466,
  ""lng"": 136.31233221038332
 },
 {
  ""lat"": 35.416229259330656,
  ""lng"": 136.3117528532361
 },
 {
  ""lat"": 35.415110069259086,
  ""lng"": 136.31201034530153
 },
 {
  ""lat"": 35.41464665006913,
  ""lng"": 136.3107443426465
 },
 {
  ""lat"": 35.415398611936695,
  ""lng"": 136.30808359130373
 },
 {
  ""lat"": 35.41610684867372,
  ""lng"": 136.30757933600893
 },
 {
  ""lat"": 35.41698120642897,
  ""lng"": 136.3064420793866
 },
 {
  ""lat"": 35.417593251212104,
  ""lng"": 136.30618458732118
 },
 {
  ""lat"": 35.417593251212104,
  ""lng"": 136.30574470504274
 },
 {
  ""lat"": 35.41878235349947,
  ""lng"": 136.3055945013379
 }
]"
"a170k000003dPObAAM","000000","27osaka_s.geojson","0","ff00ff","","[
 {
  ""lat"": 35.84557373061164,
  ""lng"": 139.8312252921871
 }
]"
"a170k000003dPOcAAM","c8c1c1","28hyogo_s.geojson","0","d992ca","","[
 {
  ""lat"": 35.42039259453181,
  ""lng"": 136.31905916492903
 },
 {
  ""lat"": 35.42039259453181,
  ""lng"": 136.32219734947645
 }
]"
"a170k000003dPOdAAM","000000","11saitama.geojson","0","0039e6","","[
 {
  ""lat"": 35.10109499643825,
  ""lng"": 136.56077215151774
 },
 {
  ""lat"": 35.100401557062156,
  ""lng"": 136.5629608340739
 },
 {
  ""lat"": 35.10330694085283,
  ""lng"": 136.5654821105479
 },
 {
  ""lat"": 35.10462354593648,
  ""lng"": 136.5658790774821
 },
 {
  ""lat"": 35.1049219734656,
  ""lng"": 136.56299302058207
 },
 {
  ""lat"": 35.10289440021764,
  ""lng"": 136.5626926131724
 },
 {
  ""lat"": 35.10299095246834,
  ""lng"": 136.56201669650065
 }
]"
"a170k000003dPOeAAM","c8c1c1","28hyogo_s.geojson","0","d992ca","","[
 {
  ""lat"": 35.409198475590834,
  ""lng"": 136.29188149579042
 },
 {
  ""lat"": 35.40918973121574,
  ""lng"": 136.2949392140674
 }
]"
"a170k000003dPOfAAM","c8c1c1","28hyogo_s.geojson","0","d992ca","","[
 {
  ""lat"": 35.43606218197985,
  ""lng"": 136.2871314253882
 },
 {
  ""lat"": 35.43606218197985,
  ""lng"": 136.29459869528566
 }
]"
"a170k000003dPOgAAM","000000","11saitama.geojson","0","0039e6","","[
 {
  ""lat"": 35.16357649992001,
  ""lng"": 136.49460945592077
 },
 {
  ""lat"": 35.16103288656199,
  ""lng"": 136.49291429982335
 },
 {
  ""lat"": 35.15940142370988,
  ""lng"": 136.49626169667394
 },
 {
  ""lat"": 35.16341862278569,
  ""lng"": 136.49776373372228
 }
]"
"a170k000003dPOhAAM","000000","11saitama.geojson","0","0039e6","","[
 {
  ""lat"": 35.090204932675874,
  ""lng"": 136.54371032931368
 },
 {
  ""lat"": 35.09015664899367,
  ""lng"": 136.54254625060122
 },
 {
  ""lat"": 35.091701712645836,
  ""lng"": 136.5423424027161
 },
 {
  ""lat"": 35.09172804870434,
  ""lng"": 136.54472956873934
 },
 {
  ""lat"": 35.09083700733386,
  ""lng"": 136.54494950987856
 },
 {
  ""lat"": 35.090815060379214,
  ""lng"": 136.5449924252228
 }
]"
"a170k000003dPOiAAM","000000","27osaka_s.geojson","0","ff00ff","","[
 {
  ""lat"": 35.82692248551928,
  ""lng"": 139.82414281826487
 },
 {
  ""lat"": 35.82779236283427,
  ""lng"": 139.8480466650056
 }
]"
