"ID","MAPTECH__FILCOLOR__C","MAPTECH__GYOUSEIKUBUN__C","MAPTECH__LAYERFILOPTICALLY__C","MAPTECH__LINECOLOR__C","MAPTECH__MAPTECHUSERID__C","MAPTECH__POLYGON_LATLNGINFO__C"
"a177F00000GlRl9QAF","ffffff","27osaka_s.geojson","0","07e4ca","a1F7F00000EQvZQUA1","[
 {
  ""lat"": 34.84362517142734,
  ""lng"": 135.49270501652003
 },
 {
  ""lat"": 34.83739077545819,
  ""lng"": 135.49656739750148
 },
 {
  ""lat"": 34.83739077545819,
  ""lng"": 135.5025326303506
 },
 {
  ""lat"": 34.829922967875376,
  ""lng"": 135.50394883671046
 },
 {
  ""lat"": 34.82657632490493,
  ""lng"": 135.51154485264064
 },
 {
  ""lat"": 34.82583652231476,
  ""lng"": 135.52463403263332
 },
 {
  ""lat"": 34.842392418718184,
  ""lng"": 135.528539328959
 },
 {
  ""lat"": 34.86588198603512,
  ""lng"": 135.51343312778712
 },
 {
  ""lat"": 34.86391010635725,
  ""lng"": 135.50759664097072
 },
 {
  ""lat"": 34.854859980753496,
  ""lng"": 135.50133100071193
 }
]"
"a177F00000GlRlEQAV","ffffff","27osaka_s.geojson","0","07e4ca","a1F7F00000EQvZQUA1","[
 {
  ""lat"": 34.83673287371878,
  ""lng"": 135.49726158669432
 },
 {
  ""lat"": 34.83440804425841,
  ""lng"": 135.4951158194824
 },
 {
  ""lat"": 34.83398534093969,
  ""lng"": 135.4909530310913
 },
 {
  ""lat"": 34.830497955755256,
  ""lng"": 135.48799187233885
 },
 {
  ""lat"": 34.82581265023028,
  ""lng"": 135.4898372321411
 },
 {
  ""lat"": 34.82627062417865,
  ""lng"": 135.50043732216795
 },
 {
  ""lat"": 34.82908886934119,
  ""lng"": 135.5033984809204
 },
 {
  ""lat"": 34.836803322071546,
  ""lng"": 135.50241142800292
 }
]"
"a177F00000GlRliQAF","ffffff","27osaka_s.geojson","0","07e4ca","a1F7F00000EQvZQUA1","[
 {
  ""lat"": 34.829369327347564,
  ""lng"": 135.4880604925493
 },
 {
  ""lat"": 34.82608120872728,
  ""lng"": 135.4825673284868
 },
 {
  ""lat"": 34.829369327347564,
  ""lng"": 135.47896243957078
 },
 {
  ""lat"": 34.83539720382917,
  ""lng"": 135.4808936300615
 },
 {
  ""lat"": 34.84002989986142,
  ""lng"": 135.47956325439011
 },
 {
  ""lat"": 34.84431366632636,
  ""lng"": 135.4925666036943
 },
 {
  ""lat"": 34.836144430500106,
  ""lng"": 135.49617149261033
 },
 {
  ""lat"": 34.83440089105157,
  ""lng"": 135.494669455562
 },
 {
  ""lat"": 34.83430125911069,
  ""lng"": 135.49067832854783
 },
 {
  ""lat"": 34.83041551937627,
  ""lng"": 135.48780300048386
 }
]"
