"ID","MAPTECH__FILCOLOR__C","MAPTECH__GYOUSEIKUBUN__C","MAPTECH__LAYERFILOPTICALLY__C","MAPTECH__LINECOLOR__C","MAPTECH__MAPTECHUSERID__C","MAPTECH__POLYGON_LATLNGINFO__C"
"a170k000003dOcBAAU","e9e2e2","12tibaken_s.geojson","0","dbedf5","","[
 {
  ""lat"": 35.20739068960439,
  ""lng"": 139.64963623877262
 },
 {
  ""lat"": 35.20658419374249,
  ""lng"": 139.64083859320377
 },
 {
  ""lat"": 35.19578339038013,
  ""lng"": 139.63641831274722
 },
 {
  ""lat"": 35.19939550719929,
  ""lng"": 139.6522969901154
 },
 {
  ""lat"": 35.20570755872038,
  ""lng"": 139.65246865149234
 }
]"
"a170k000003dOcCAAU","000000","12tibaken_s.geojson","0","ee00ff","","[
 {
  ""lat"": 35.89283798287063,
  ""lng"": 139.7006364822952
 },
 {
  ""lat"": 35.89596689354214,
  ""lng"": 139.70076522832792
 },
 {
  ""lat"": 35.89787894474093,
  ""lng"": 139.70132312780302
 }
]"
"a170k000003dOcDAAU","e9e2e2","12tibaken_s.geojson","0","dbedf5","","[
 {
  ""lat"": 35.203581949012566,
  ""lng"": 139.6321097645949
 },
 {
  ""lat"": 35.196305322642225,
  ""lng"": 139.63610089160906
 },
 {
  ""lat"": 35.19058876861168,
  ""lng"": 139.62131655551897
 },
 {
  ""lat"": 35.193657520936746,
  ""lng"": 139.61891329624163
 },
 {
  ""lat"": 35.19804125175519,
  ""lng"": 139.62354815341936
 }
]"
"a170k000003dOcEAAU","e9e2e2","12tibaken_s.geojson","0","dbedf5","","[
 {
  ""lat"": 35.142053673528665,
  ""lng"": 139.62892750341257
 },
 {
  ""lat"": 35.14145708940172,
  ""lng"": 139.6227906091865
 },
 {
  ""lat"": 35.13800909842109,
  ""lng"": 139.62566593725046
 },
 {
  ""lat"": 35.13849165047731,
  ""lng"": 139.62729672033151
 },
 {
  ""lat"": 35.14172906211953,
  ""lng"": 139.62948540288767
 }
]"
"a170k000003dOcFAAU","e9e2e2","12tibaken_s.geojson","0","dbedf5","","[
 {
  ""lat"": 35.178655655876355,
  ""lng"": 139.64305382559013
 },
 {
  ""lat"": 35.17876965691649,
  ""lng"": 139.64026432821464
 },
 {
  ""lat"": 35.17746302002492,
  ""lng"": 139.63889103719902
 },
 {
  ""lat"": 35.17482337404642,
  ""lng"": 139.6398780901165
 },
 {
  ""lat"": 35.17532324713923,
  ""lng"": 139.64304309675407
 },
 {
  ""lat"": 35.17760333103329,
  ""lng"": 139.6436439115734
 }
]"
"a170k000003dOcGAAU","e9e2e2","12tibaken_s.geojson","0","dbedf5","","[
 {
  ""lat"": 35.15290514867262,
  ""lng"": 139.67695663901475
 },
 {
  ""lat"": 35.15501042400902,
  ""lng"": 139.64811752768662
 },
 {
  ""lat"": 35.1446940543648,
  ""lng"": 139.64017818900254
 },
 {
  ""lat"": 35.14069347751878,
  ""lng"": 139.65747307273057
 },
 {
  ""lat"": 35.141851559458566,
  ""lng"": 139.67910240622666
 },
 {
  ""lat"": 35.14746626858749,
  ""lng"": 139.67918823691514
 }
]"
"a170k000003dOcHAAU","e9e2e2","12tibaken_s.geojson","0","dbedf5","","[
 {
  ""lat"": 35.150344281857635,
  ""lng"": 139.62107957728495
 },
 {
  ""lat"": 35.15267769885845,
  ""lng"": 139.61940587885965
 },
 {
  ""lat"": 35.1504495502313,
  ""lng"": 139.6156507862388
 },
 {
  ""lat"": 35.14581761296355,
  ""lng"": 139.6162086857139
 },
 {
  ""lat"": 35.14671243957258,
  ""lng"": 139.6181184185325
 },
 {
  ""lat"": 35.14945826764935,
  ""lng"": 139.62157310374369
 },
 {
  ""lat"": 35.15014251709415,
  ""lng"": 139.62176622279276
 }
]"
"a170k000003dOcIAAU","e9e2e2","12tibaken_s.geojson","0","dbedf5","","[
 {
  ""lat"": 35.19558063704449,
  ""lng"": 139.6506340030059
 },
 {
  ""lat"": 35.19601901039401,
  ""lng"": 139.64136428865044
 },
 {
  ""lat"": 35.1938621907023,
  ""lng"": 139.63563509019463
 },
 {
  ""lat"": 35.18963606090336,
  ""lng"": 139.64005537065117
 },
 {
  ""lat"": 35.18493620614022,
  ""lng"": 139.64516229661552
 },
 {
  ""lat"": 35.185935824874605,
  ""lng"": 139.64990444215385
 },
 {
  ""lat"": 35.18940808914685,
  ""lng"": 139.65247936280815
 },
 {
  ""lat"": 35.19463374253613,
  ""lng"": 139.65127773316948
 }
]"
"a170k000003dOcJAAU","e9e2e2","27osaka_s.geojson","0","2beea3","","[
 {
  ""lat"": 34.36312680961828,
  ""lng"": 135.26098461827146
 },
 {
  ""lat"": 34.36146178865238,
  ""lng"": 135.26098461827146
 },
 {
  ""lat"": 34.359601885690616,
  ""lng"": 135.26278706272947
 },
 {
  ""lat"": 34.359619599246855,
  ""lng"": 135.26692839344847
 },
 {
  ""lat"": 34.363162235236835,
  ""lng"": 135.26536198338377
 },
 {
  ""lat"": 34.363534203327426,
  ""lng"": 135.26220770558226
 }
]"
"a170k000003dOcKAAU","e9e2e2","12tibaken_s.geojson","0","dbedf5","","[
 {
  ""lat"": 35.15839979106266,
  ""lng"": 139.63298632303014
 },
 {
  ""lat"": 35.156689330263845,
  ""lng"": 139.6294672648026
 },
 {
  ""lat"": 35.15223319171259,
  ""lng"": 139.6288020769669
 },
 {
  ""lat"": 35.151399831627025,
  ""lng"": 139.63133408227696
 },
 {
  ""lat"": 35.153426197610926,
  ""lng"": 139.63508917489781
 },
 {
  ""lat"": 35.156601613355996,
  ""lng"": 139.6350677172257
 }
]"
