"ID","MapT__FILCOLOR__C","MapT__GYOUSEIKUBUN__C","MapT__LAYERFILOPTICALLY__C","MapT__LINECOLOR__C","MapT__MAPTECHUSERID__C","MAPTECH__POLYGON_LATLNGINFO__C"
"a032w00000YRecOAAT","2de6e3","null","0.3","a17fe1","a0B2w000004ZQdmEAG","[
 {
  ""lat"": 36.00167907313477,
  ""lng"": 139.5823566678516
 },
 {
  ""lat"": 36.00178322857667,
  ""lng"": 139.58570406470218
 },
 {
  ""lat"": 35.99872794511249,
  ""lng"": 139.58596155676761
 },
 {
  ""lat"": 35.997200258991754,
  ""lng"": 139.58197042975345
 },
 {
  ""lat"": 35.99994312884942,
  ""lng"": 139.58119795355717
 }
]"
"a032w00000YRecTAAT","2de6e3","null","0.3","a17fe1","a0B2w000004ZQdmEAG","[
 {
  ""lat"": 36.00219984896861,
  ""lng"": 139.59124014410892
 },
 {
  ""lat"": 36.003866308524536,
  ""lng"": 139.58712027106205
 },
 {
  ""lat"": 36.00351913235473,
  ""lng"": 139.58321497473636
 },
 {
  ""lat"": 35.998762664907666,
  ""lng"": 139.59033892187992
 }
]"
"a032w00000YRecYAAT","2de6e3","null","0.3","a17fe1","a0B2w000004ZQdmEAG","[
 {
  ""lat"": 36.00251231281802,
  ""lng"": 139.57424566779056
 },
 {
  ""lat"": 35.9997000936,
  ""lng"": 139.57523272070804
 },
 {
  ""lat"": 35.999109862018905,
  ""lng"": 139.57162783179203
 }
]"
"a032w00000YRecdAAD","2de6e3","null","0.3","a17fe1","a0B2w000004ZQdmEAG","[
 {
  ""lat"": 36.00504669606783,
  ""lng"": 139.5805542233936
 },
 {
  ""lat"": 35.99921402085421,
  ""lng"": 139.56355974707523
 },
 {
  ""lat"": 36.00351913235473,
  ""lng"": 139.5647613767139
 }
]"
"a032w00000YReciAAD","2de6e3","null","0.3","a17fe1","a0B2w000004ZQdmEAG","[
 {
  ""lat"": 36.00452593903585,
  ""lng"": 139.59527418646732
 },
 {
  ""lat"": 36.00400517856446,
  ""lng"": 139.59231302771488
 },
 {
  ""lat"": 36.00101941880794,
  ""lng"": 139.5986215833179
 },
 {
  ""lat"": 36.000845824646895,
  ""lng"": 139.59471628699222
 },
 {
  ""lat"": 36.000845824646895,
  ""lng"": 139.5977203610889
 },
 {
  ""lat"": 35.99900570304602,
  ""lng"": 139.5996086362354
 },
 {
  ""lat"": 35.99834602635657,
  ""lng"": 139.59832117590824
 },
 {
  ""lat"": 35.998519626020354,
  ""lng"": 139.59587500128666
 },
 {
  ""lat"": 35.99900570304602,
  ""lng"": 139.5944587949268
 },
 {
  ""lat"": 36.006504797459556,
  ""lng"": 139.5902101758472
 }
]"
