"ID","MAPTECH__FILCOLOR__C","MAPTECH__GYOUSEIKUBUN__C","MAPTECH__LAYERFILOPTICALLY__C","MAPTECH__LINECOLOR__C","MAPTECH__MAPTECHUSERID__C","MAPTECH__POLYGON_LATLNGINFO__C"
"a015h00001MPwFzAAL","e9e2e2","08ibaraki_s.geojson","0","90eee8","a085h000002KuBSAA0","[
 {
  ""lat"": 35.99519417102492,
  ""lng"": 139.90920647226326
 },
 {
  ""lat"": 35.99017677515149,
  ""lng"": 139.9155364855384
 }
]"
"a015h00001MPwG0AAL","","","0.5","07e4a1","a085h000002KuBSAA0","[
 {
  ""lat"": 36.176659222465354,
  ""lng"": 139.96578584673904
 },
 {
  ""lat"": 36.16318259723807,
  ""lng"": 139.9703348732283
 }
]"
"a015h00001MPwG1AAL","e9e2e2","08ibaraki_s.geojson","0","44f005","a085h000002KuBSAA0","[
 {
  ""lat"": 36.132031066253326,
  ""lng"": 139.7217623352022
 },
 {
  ""lat"": 36.1224120430459,
  ""lng"": 139.71789995422074
 }
]"
"a015h00001MPwG2AAL","e9e2e2","08ibaraki_s.geojson","0","44f005","a085h000002KuBSAA0","[
 {
  ""lat"": 36.12288437568994,
  ""lng"": 139.73326685667493
 },
 {
  ""lat"": 36.120891109321725,
  ""lng"": 139.74537971258619
 }
]"
"a015h00001MPwG3AAL","e9e2e2","08ibaraki_s.geojson","0","44f005","a085h000002KuBSAA0","[
 {
  ""lat"": 36.11413808665507,
  ""lng"": 139.7502539277779
 },
 {
  ""lat"": 36.10827882000908,
  ""lng"": 139.75669122941363
 }
]"
"a015h00001MPwG4AAL","e9e2e2","08ibaraki_s.geojson","0","90eee8","a085h000002KuBSAA0","[
 {
  ""lat"": 36.00865874470185,
  ""lng"": 139.90029664742957
 },
 {
  ""lat"": 36.00040471910885,
  ""lng"": 139.90363331544407
 }
]"
"a015h00001MPwG5AAL","e9e2e2","08ibaraki_s.geojson","0","90eee8","a085h000002KuBSAA0","[
 {
  ""lat"": 35.99008996618607,
  ""lng"": 139.91590126596444
 },
 {
  ""lat"": 35.99416988429854,
  ""lng"": 139.92066486917489
 }
]"
"a015h00001MPwG6AAL","e9e2e2","08ibaraki_s.geojson","0","90eee8","a085h000002KuBSAA0","[
 {
  ""lat"": 36.001787158096306,
  ""lng"": 139.89868058204496
 },
 {
  ""lat"": 35.99201330712089,
  ""lng"": 139.9020923519119
 }
]"
"a015h00001MPwG7AAL","e9e2e2","08ibaraki_s.geojson","0","44f005","a085h000002KuBSAA0","[
 {
  ""lat"": 36.108137067087654,
  ""lng"": 139.75663544100107
 },
 {
  ""lat"": 36.10286681125704,
  ""lng"": 139.7502839700538
 }
]"
"a015h00001MPwG8AAL","2418c3","28hyogo_s.geojson","0","ea62d7","a085h000002KuBSAA0","[
 {
  ""lat"": 35.06883387803191,
  ""lng"": 134.32240968077517
 },
 {
  ""lat"": 35.05956045836576,
  ""lng"": 134.43810944884157
 }
]"
