"ID","MAPTECH__FILCOLOR__C","MAPTECH__GYOUSEIKUBUN__C","MAPTECH__LAYERFILOPTICALLY__C","MAPTECH__LINECOLOR__C","MAPTECH__MAPTECHUSERID__C","MAPTECH__POLYGON_LATLNGINFO__C"
"a015h00001MSIQTAA5","","null","","","a085h000002MBP2AAO","[
 {
  ""lat"": 35.808196777532395,
  ""lng"": 139.96652042718765
 },
 {
  ""lat"": 35.808227539757304,
  ""lng"": 139.96735459419128
 },
 {
  ""lat"": 35.80749847182164,
  ""lng"": 139.96730095001098
 },
 {
  ""lat"": 35.807707656555344,
  ""lng"": 139.9667832836711
 }
]"
"a015h00001MSJZTAA5","7ff597","null","0.5","1aff94","a085h000002KuBSAA0","[
 {
  ""lat"": 35.664194957142705,
  ""lng"": 140.22236949030963
 },
 {
  ""lat"": 35.663637091401945,
  ""lng"": 140.2700913531026
 },
 {
  ""lat"": 35.627646518477995,
  ""lng"": 140.2642548662862
 },
 {
  ""lat"": 35.62736745846609,
  ""lng"": 140.21241313044635
 }
]"
"a015h00001MSJboAAH","","null","","","a085h000002MBP2AAO","[
 {
  ""lat"": 35.65525693908382,
  ""lng"": 140.2132220696118
 },
 {
  ""lat"": 35.65734913506736,
  ""lng"": 140.24532274710202
 },
 {
  ""lat"": 35.64088904641656,
  ""lng"": 140.25476412283444
 },
 {
  ""lat"": 35.632657730341705,
  ""lng"": 140.20669893728757
 }
]"
"a015h00001MSJdNAAX","7ff597","null","0.5","1aff94","a085h000002KuBSAA0","[
 {
  ""lat"": 35.651025758606266,
  ""lng"": 140.2182766112311
 },
 {
  ""lat"": 35.62786723743788,
  ""lng"": 140.2131267699225
 },
 {
  ""lat"": 35.63958684596591,
  ""lng"": 140.24848901357484
 }
]"
"a015h00001MScbiAAD","491818","27osaka_s.geojson","0.5","8ac1ac","a085h000002MB6NAAW","[
 {
  ""lat"": 33.54353951870872,
  ""lng"": 130.44419355485246
 },
 {
  ""lat"": 33.53910411248934,
  ""lng"": 130.46264715287492
 },
 {
  ""lat"": 33.53380994259651,
  ""lng"": 130.46221799943254
 },
 {
  ""lat"": 33.536457068071975,
  ""lng"": 130.44093198869035
 }
]"
"a015h00001MScbnAAD","491818","27osaka_s.geojson","0.5","8ac1ac","a085h000002MB6NAAW","[
 {
  ""lat"": 33.545828671568664,
  ""lng"": 130.45380659196184
 },
 {
  ""lat"": 33.5417510758455,
  ""lng"": 130.4689986238222
 },
 {
  ""lat"": 33.53431075633577,
  ""lng"": 130.4667670259218
 },
 {
  ""lat"": 33.53459693431278,
  ""lng"": 130.44745512101457
 }
]"
"a015h00001MScc2AAD","a2890b","27osaka_s.geojson","0.5","d01111","a085h000002MB6NAAW","[
 {
  ""lat"": 33.538219624153406,
  ""lng"": 130.46123324743684
 },
 {
  ""lat"": 33.534284758826956,
  ""lng"": 130.44320880285676
 },
 {
  ""lat"": 33.54658956005135,
  ""lng"": 130.45282183996613
 }
]"
"a015h00001MScc7AAD","f3d12b","27osaka_s.geojson","0.5","d01111","a085h000002MB6NAAW","[
 {
  ""lat"": 33.54759103654113,
  ""lng"": 130.43162165991242
 },
 {
  ""lat"": 33.543656597848766,
  ""lng"": 130.44312297216828
 },
 {
  ""lat"": 33.53593026975253,
  ""lng"": 130.43780146948274
 },
 {
  ""lat"": 33.53693186976339,
  ""lng"": 130.42123614660676
 }
]"
"a015h00001MSccCAAT","f3d12b","27osaka_s.geojson","0.5","d01111","a085h000002MB6NAAW","[
 {
  ""lat"": 33.55259824488143,
  ""lng"": 130.45016108862336
 },
 {
  ""lat"": 33.55309894975501,
  ""lng"": 130.47427951208527
 }
]"
"a015h00001MSccqAAD","f3d12b","27osaka_s.geojson","0.5","d01111","a085h000002MB6NAAW","[
 {
  ""lat"": 33.549207208732724,
  ""lng"": 130.44867226277896
 },
 {
  ""lat"": 33.55028018630731,
  ""lng"": 130.49304672872134
 }
]"
