"ID","MapTech__FILCOLOR__C","MapTech__GYOUSEIKUBUN__C","MapTech__LAYERFILOPTICALLY__C","MapTech__LINECOLOR__C","MapTech__MAPTECHUSERID__C","MapTech__POLYGON_LATLNGINFO__C"
"a015h00002BiQokAAF","000000","12tibaken_s.geojson","0","ee00ff","","[
 {
  ""lat"": 35.60246955203103,
  ""lng"": 139.52200600381477
 },
 {
  ""lat"": 35.602582955573006,
  ""lng"": 139.5229823278962
 },
 {
  ""lat"": 35.600986567844,
  ""lng"": 139.5248384165345
 },
 {
  ""lat"": 35.60002510302572,
  ""lng"": 139.5249420376328
 },
 {
  ""lat"": 35.599248696899075,
  ""lng"": 139.52391206937108
 },
 {
  ""lat"": 35.59899570900609,
  ""lng"": 139.52300011830602
 },
 {
  ""lat"": 35.59959764440474,
  ""lng"": 139.52193796353612
 },
 {
  ""lat"": 35.60020829887866,
  ""lng"": 139.52023207860265
 },
 {
  ""lat"": 35.60131618867151,
  ""lng"": 139.52007114606175
 },
 {
  ""lat"": 35.60210031034026,
  ""lng"": 139.52134812052944
 }
]"
"a015h00002BiQolAAF","000000","12tibaken_s.geojson","0","ee00ff","","[
 {
  ""lat"": 35.610344417221306,
  ""lng"": 139.49905201903186
 },
 {
  ""lat"": 35.61051014449329,
  ""lng"": 139.50009271612964
 },
 {
  ""lat"": 35.61048397705212,
  ""lng"": 139.50202390662037
 },
 {
  ""lat"": 35.61008274188231,
  ""lng"": 139.5030753325542
 },
 {
  ""lat"": 35.608216099634866,
  ""lng"": 139.50404092779956
 },
 {
  ""lat"": 35.60648930664062,
  ""lng"": 139.50407271333384
 },
 {
  ""lat"": 35.60524191973694,
  ""lng"": 139.50337533898997
 },
 {
  ""lat"": 35.60537276542997,
  ""lng"": 139.5028067106788
 },
 {
  ""lat"": 35.6068033310488,
  ""lng"": 139.5020664209907
 },
 {
  ""lat"": 35.60675971662137,
  ""lng"": 139.50106863923716
 },
 {
  ""lat"": 35.60696494147877,
  ""lng"": 139.50017814584422
 },
 {
  ""lat"": 35.6086135460711,
  ""lng"": 139.4993627543037
 },
 {
  ""lat"": 35.60986095711842,
  ""lng"": 139.49861977061246
 }
]"
"a015h00002BiQomAAF","ffffff","08ibaraki_s.geojson","0","cce60a","","[
 {
  ""lat"": 36.242680701101754,
  ""lng"": 140.1748891226344
 },
 {
  ""lat"": 36.241226979835716,
  ""lng"": 140.18227056184338
 },
 {
  ""lat"": 36.23499643961532,
  ""lng"": 140.1778073660426
 },
 {
  ""lat"": 36.22772684843988,
  ""lng"": 140.16776517549084
 },
 {
  ""lat"": 36.22987317900278,
  ""lng"": 140.15746549287365
 }
]"
"a015h00002BiQonAAF","000000","12tibaken_s.geojson","0","ee00ff","","[
 {
  ""lat"": 35.61324917432215,
  ""lng"": 139.4716857785187
 },
 {
  ""lat"": 35.61347595068879,
  ""lng"": 139.47679270448305
 },
 {
  ""lat"": 35.61300495290062,
  ""lng"": 139.47996843995668
 },
 {
  ""lat"": 35.60935898731374,
  ""lng"": 139.48254336061098
 },
 {
  ""lat"": 35.607834728260976,
  ""lng"": 139.4813759197278
 },
 {
  ""lat"": 35.60596803356331,
  ""lng"": 139.47914432182742
 },
 {
  ""lat"": 35.60181218025755,
  ""lng"": 139.47648357048465
 },
 {
  ""lat"": 35.600800256301596,
  ""lng"": 139.47560380592776
 },
 {
  ""lat"": 35.600067475794,
  ""lng"": 139.47257827415896
 },
 {
  ""lat"": 35.60090493868353,
  ""lng"": 139.47159122124148
 },
 {
  ""lat"": 35.60559805811461,
  ""lng"": 139.46931670799685
 },
 {
  ""lat"": 35.608389374067066,
  ""lng"": 139.4707114566846
 },
 {
  ""lat"": 35.61132015100819,
  ""lng"": 139.47053979530764
 }
]"
"a015h00002BiQooAAF","e9e2e2","12tibaken_s.geojson","0","dbedf5","","[
 {
  ""lat"": 35.306479112009534,
  ""lng"": 139.24346937972498
 },
 {
  ""lat"": 35.30713139452274,
  ""lng"": 139.2421229107995
 },
 {
  ""lat"": 35.306522889524054,
  ""lng"": 139.24035265284968
 },
 {
  ""lat"": 35.306036957785054,
  ""lng"": 139.24013271171046
 },
 {
  ""lat"": 35.303769237745584,
  ""lng"": 139.24004151660395
 },
 {
  ""lat"": 35.30376485984636,
  ""lng"": 139.2421765549798
 },
 {
  ""lat"": 35.306404690181054,
  ""lng"": 139.24346401530696
 }
]"
"a015h00002BiQopAAF","000000","12tibaken_s.geojson","0","ee00ff","","[
 {
  ""lat"": 35.61335526358489,
  ""lng"": 139.50378493256423
 },
 {
  ""lat"": 35.61318082001982,
  ""lng"": 139.50481490082595
 },
 {
  ""lat"": 35.61260515355593,
  ""lng"": 139.50914935059402
 },
 {
  ""lat"": 35.611619533173496,
  ""lng"": 139.51007203049514
 },
 {
  ""lat"": 35.610143812792685,
  ""lng"": 139.51013623535113
 },
 {
  ""lat"": 35.60842604753398,
  ""lng"": 139.50983582794146
 },
 {
  ""lat"": 35.60810330675389,
  ""lng"": 139.5074647551723
 },
 {
  ""lat"": 35.607981188281364,
  ""lng"": 139.50585542976336
 },
 {
  ""lat"": 35.61019673729597,
  ""lng"": 139.50447140991167
 },
 {
  ""lat"": 35.61304147121786,
  ""lng"": 139.50367747604326
 }
]"
"a015h00002BiQoqAAF","000000","12tibaken_s.geojson","0","ee00ff","","[
 {
  ""lat"": 35.58931503187927,
  ""lng"": 139.49764248308622
 },
 {
  ""lat"": 35.5902485788941,
  ""lng"": 139.49866172251188
 },
 {
  ""lat"": 35.590466695786674,
  ""lng"": 139.49977752146208
 },
 {
  ""lat"": 35.59026602826738,
  ""lng"": 139.50135466036284
 },
 {
  ""lat"": 35.58916671032339,
  ""lng"": 139.50291034159147
 },
 {
  ""lat"": 35.587766801256606,
  ""lng"": 139.5049356430698
 },
 {
  ""lat"": 35.58646305084692,
  ""lng"": 139.50634254064923
 },
 {
  ""lat"": 35.58459585765278,
  ""lng"": 139.5060314044035
 },
 {
  ""lat"": 35.583871654181515,
  ""lng"": 139.5052911147154
 },
 {
  ""lat"": 35.58356626521228,
  ""lng"": 139.50213683691388
 },
 {
  ""lat"": 35.58412468987373,
  ""lng"": 139.50123561468487
 },
 {
  ""lat"": 35.586271098414414,
  ""lng"": 139.50055969801312
 },
 {
  ""lat"": 35.58755659236979,
  ""lng"": 139.50060976209073
 },
 {
  ""lat"": 35.588603583237905,
  ""lng"": 139.49980509938626
 },
 {
  ""lat"": 35.58801029009361,
  ""lng"": 139.49816358746915
 },
 {
  ""lat"": 35.58841163593703,
  ""lng"": 139.49755204381376
 }
]"
"a015h00002BiQorAAF","000000","12tibaken_s.geojson","0","ee00ff","","[
 {
  ""lat"": 35.607878118065074,
  ""lng"": 139.50786951470116
 },
 {
  ""lat"": 35.6078606725313,
  ""lng"": 139.5090818731759
 },
 {
  ""lat"": 35.60568867385933,
  ""lng"": 139.50903895783165
 },
 {
  ""lat"": 35.6057061198667,
  ""lng"": 139.5072472422097
 },
 {
  ""lat"": 35.606508632093195,
  ""lng"": 139.50653913902977
 },
 {
  ""lat"": 35.60745070139273,
  ""lng"": 139.50696829247215
 }
]"
"a015h00002BiQosAAF","000000","12tibaken_s.geojson","0","ee00ff","","[
 {
  ""lat"": 35.575287791312455,
  ""lng"": 139.51399221588247
 },
 {
  ""lat"": 35.57582009492334,
  ""lng"": 139.51555862594716
 },
 {
  ""lat"": 35.57387411537131,
  ""lng"": 139.51681389976613
 },
 {
  ""lat"": 35.57246041448211,
  ""lng"": 139.51759710479848
 },
 {
  ""lat"": 35.57226842848671,
  ""lng"": 139.51702847648733
 },
 {
  ""lat"": 35.572870564839974,
  ""lng"": 139.51600923706167
 },
 {
  ""lat"": 35.57482529513931,
  ""lng"": 139.51431408096425
 }
]"
"a015h00002BiQotAAF","000000","12tibaken_s.geojson","0","ee00ff","","[
 {
  ""lat"": 35.59358692156229,
  ""lng"": 139.5165095085386
 },
 {
  ""lat"": 35.593211774761315,
  ""lng"": 139.5183655971769
 },
 {
  ""lat"": 35.59284535060733,
  ""lng"": 139.51928827707803
 },
 {
  ""lat"": 35.5923306090818,
  ""lng"": 139.5224318260435
 },
 {
  ""lat"": 35.58932933834796,
  ""lng"": 139.5213911289457
 },
 {
  ""lat"": 35.589233365625034,
  ""lng"": 139.52103707735574
 },
 {
  ""lat"": 35.58924209042279,
  ""lng"": 139.52073666994607
 },
 {
  ""lat"": 35.58974812706537,
  ""lng"": 139.5184514278654
 },
 {
  ""lat"": 35.58972195283471,
  ""lng"": 139.5181295627836
 },
 {
  ""lat"": 35.59081253852893,
  ""lng"": 139.51727125589883
 },
 {
  ""lat"": 35.59155046128986,
  ""lng"": 139.51490526255876
 },
 {
  ""lat"": 35.592274595308574,
  ""lng"": 139.51477651652604
 },
 {
  ""lat"": 35.593391319268534,
  ""lng"": 139.5163000112465
 }
]"
"a015h00002BiQouAAF","e9e2e2","12tibaken_s.geojson","0","dbedf5","","[
 {
  ""lat"": 35.29644895749855,
  ""lng"": 139.25721070260116
 },
 {
  ""lat"": 35.29979390599284,
  ""lng"": 139.25431391686507
 },
 {
  ""lat"": 35.29671165479119,
  ""lng"": 139.24914261788436
 },
 {
  ""lat"": 35.29464507972573,
  ""lng"": 139.24976489037581
 },
 {
  ""lat"": 35.29338409274761,
  ""lng"": 139.2507519432933
 },
 {
  ""lat"": 35.29557329369813,
  ""lng"": 139.25710341424056
 }
]"
"a015h00002BiQovAAF","000000","12tibaken_s.geojson","0","ee00ff","","[
 {
  ""lat"": 35.58032516055759,
  ""lng"": 139.50888992781043
 },
 {
  ""lat"": 35.580246628599006,
  ""lng"": 139.5093190812528
 },
 {
  ""lat"": 35.57920825435058,
  ""lng"": 139.5092439794004
 },
 {
  ""lat"": 35.578719602987086,
  ""lng"": 139.51025248999
 },
 {
  ""lat"": 35.57854508392049,
  ""lng"": 139.51076747412085
 },
 {
  ""lat"": 35.57772483921369,
  ""lng"": 139.51034904951453
 },
 {
  ""lat"": 35.57631993248845,
  ""lng"": 139.50888992781043
 },
 {
  ""lat"": 35.576485730216724,
  ""lng"": 139.50826765531897
 },
 {
  ""lat"": 35.57949620822228,
  ""lng"": 139.5083642148435
 }
]"
"a015h00002BiQowAAF","000000","12tibaken_s.geojson","0","ee00ff","","[
 {
  ""lat"": 35.61295735835339,
  ""lng"": 139.51921277685247
 },
 {
  ""lat"": 35.61323646865465,
  ""lng"": 139.520747000409
 },
 {
  ""lat"": 35.61316669117064,
  ""lng"": 139.5230537001618
 },
 {
  ""lat"": 35.61198046462972,
  ""lng"": 139.52349358244024
 },
 {
  ""lat"": 35.6085767424816,
  ""lng"": 139.52387362253765
 },
 {
  ""lat"": 35.60705025721073,
  ""lng"": 139.5233800960789
 },
 {
  ""lat"": 35.60672751088077,
  ""lng"": 139.52289729845623
 },
 {
  ""lat"": 35.606753679550636,
  ""lng"": 139.51908856165508
 },
 {
  ""lat"": 35.606212858634436,
  ""lng"": 139.51779037249187
 },
 {
  ""lat"": 35.609867690151034,
  ""lng"": 139.51808005106548
 },
 {
  ""lat"": 35.611228396224824,
  ""lng"": 139.5179405761967
 },
 {
  ""lat"": 35.61205701999509,
  ""lng"": 139.51728611719707
 },
 {
  ""lat"": 35.612629463298155,
  ""lng"": 139.51706189423456
 },
 {
  ""lat"": 35.61283879697347,
  ""lng"": 139.5184566429223
 }
]"
