"ID","MAPTECH__FILCOLOR__C","MAPTECH__GYOUSEIKUBUN__C","MAPTECH__LAYERFILOPTICALLY__C","MAPTECH__LINECOLOR__C","MAPTECH__MAPTECHUSERID__C","MAPTECH__POLYGON_LATLNGINFO__C"
"a177F00000H51fGQAR","ffffff","27osaka_s.geojson","0","07e4ca","a1F7F00000EQvZQUA1","[
 {
  ""lat"": 35.34370857988511,
  ""lng"": 139.32284981699254
 },
 {
  ""lat"": 35.341030584356915,
  ""lng"": 139.32233483286169
 },
 {
  ""lat"": 35.34117061246614,
  ""lng"": 139.32171256037023
 },
 {
  ""lat"": 35.343848603353095,
  ""lng"": 139.32038218469884
 },
 {
  ""lat"": 35.350009395682505,
  ""lng"": 139.3141809174564
 },
 {
  ""lat"": 35.354419674317676,
  ""lng"": 139.31836516351964
 },
 {
  ""lat"": 35.35340463152306,
  ""lng"": 139.31950242014196
 },
 {
  ""lat"": 35.35338713067334,
  ""lng"": 139.3231502244022
 },
 {
  ""lat"": 35.35251208335244,
  ""lng"": 139.3238154122379
 },
 {
  ""lat"": 35.34962435992765,
  ""lng"": 139.32445914240148
 },
 {
  ""lat"": 35.34346353823261,
  ""lng"": 139.32233483286169
 }
]"
"a177F00000H51qsQAB","ffffff","27osaka_s.geojson","0","07e4ca","a1F7F00000EQvZQUA1","[
 {
  ""lat"": 35.33926883144834,
  ""lng"": 139.33473344627947
 },
 {
  ""lat"": 35.33590801075139,
  ""lng"": 139.3301844197902
 },
 {
  ""lat"": 35.33440259782287,
  ""lng"": 139.32649370018572
 },
 {
  ""lat"": 35.33174179941553,
  ""lng"": 139.32739492241473
 },
 {
  ""lat"": 35.332599566364486,
  ""lng"": 139.33069940392107
 },
 {
  ""lat"": 35.33105908044002,
  ""lng"": 139.33149333778948
 },
 {
  ""lat"": 35.331496721472476,
  ""lng"": 139.3331884938869
 },
 {
  ""lat"": 35.33305470431435,
  ""lng"": 139.33471198860735
 },
 {
  ""lat"": 35.338866240505006,
  ""lng"": 139.33496948067278
 }
]"
"a177F00000H51rvQAB","ffffff","27osaka_s.geojson","0","07e4ca","a1F7F00000EQvZQUA1","[
 {
  ""lat"": 35.34634507301329,
  ""lng"": 139.3431066961192
 },
 {
  ""lat"": 35.344629821812326,
  ""lng"": 139.342527338972
 },
 {
  ""lat"": 35.34452480524957,
  ""lng"": 139.33287138651838
 },
 {
  ""lat"": 35.34550495452649,
  ""lng"": 139.33160538386335
 },
 {
  ""lat"": 35.3450673893544,
  ""lng"": 139.3295239896678
 },
 {
  ""lat"": 35.34398221750067,
  ""lng"": 139.32847256373395
 },
 {
  ""lat"": 35.343859697182076,
  ""lng"": 139.32812924098005
 },
 {
  ""lat"": 35.345977522250344,
  ""lng"": 139.3270563573741
 },
 {
  ""lat"": 35.347465217404974,
  ""lng"": 139.32810778330793
 },
 {
  ""lat"": 35.34760523436183,
  ""lng"": 139.3308758230113
 },
 {
  ""lat"": 35.349302920652114,
  ""lng"": 139.33151955317487
 },
 {
  ""lat"": 35.34869035754844,
  ""lng"": 139.3330215902232
 },
 {
  ""lat"": 35.34916290663796,
  ""lng"": 139.33387989710798
 },
 {
  ""lat"": 35.34989797750459,
  ""lng"": 139.33933014582624
 }
]"
"a177F00000H51sFQAR","ffffff","27osaka_s.geojson","0","07e4ca","a1F7F00000EQvZQUA1","[
 {
  ""lat"": 35.34424620225886,
  ""lng"": 139.32906757559
 },
 {
  ""lat"": 35.33973034535164,
  ""lng"": 139.33308016027627
 },
 {
  ""lat"": 35.338960174019725,
  ""lng"": 139.3341315862101
 },
 {
  ""lat"": 35.33948529163322,
  ""lng"": 139.33589111532388
 },
 {
  ""lat"": 35.34086808502336,
  ""lng"": 139.3379510518473
 },
 {
  ""lat"": 35.34470127461421,
  ""lng"": 139.3379295941752
 },
 {
  ""lat"": 35.344456235972174,
  ""lng"": 139.33275829519448
 },
 {
  ""lat"": 35.34534887316189,
  ""lng"": 139.33157812322793
 },
 {
  ""lat"": 35.34494631251304,
  ""lng"": 139.32968984808144
 }
]"
"a177F00000H51sKQAR","ffffff","27osaka_s.geojson","0","07e4ca","a1F7F00000EQvZQUA1","[
 {
  ""lat"": 35.3417588938728,
  ""lng"": 139.33120435406894
 },
 {
  ""lat"": 35.34070868478474,
  ""lng"": 139.3305820815775
 },
 {
  ""lat"": 35.33820563142264,
  ""lng"": 139.32682698895664
 },
 {
  ""lat"": 35.337190384880294,
  ""lng"": 139.32448810269565
 },
 {
  ""lat"": 35.337733018239724,
  ""lng"": 139.32279294659824
 },
 {
  ""lat"": 35.33579002389219,
  ""lng"": 139.32189172436924
 },
 {
  ""lat"": 35.33486227137419,
  ""lng"": 139.32343667676182
 },
 {
  ""lat"": 35.33470472743595,
  ""lng"": 139.32704156567783
 },
 {
  ""lat"": 35.33649020741952,
  ""lng"": 139.3309254043314
 },
 {
  ""lat"": 35.33895830597042,
  ""lng"": 139.33388656308384
 },
 {
  ""lat"": 35.34097123833648,
  ""lng"": 139.33195537259311
 }
]"
"a177F00000H51uBQAR","ffffff","27osaka_s.geojson","0","07e4ca","a1F7F00000EQvZQUA1","[
 {
  ""lat"": 35.34328655755244,
  ""lng"": 139.32980140772383
 },
 {
  ""lat"": 35.34121242067787,
  ""lng"": 139.32546695795577
 },
 {
  ""lat"": 35.34174627534183,
  ""lng"": 139.32335337725203
 },
 {
  ""lat"": 35.33746658711632,
  ""lng"": 139.32449063387435
 },
 {
  ""lat"": 35.338508086305744,
  ""lng"": 139.3272908600859
 },
 {
  ""lat"": 35.3408273429929,
  ""lng"": 139.33061679926436
 },
 {
  ""lat"": 35.34192130889046,
  ""lng"": 139.3312176140837
 }
]"
"a177F00000H51ufQAB","ffffff","27osaka_s.geojson","0","07e4ca","a1F7F00000EQvZQUA1","[
 {
  ""lat"": 35.344617736983984,
  ""lng"": 139.32470913109498
 },
 {
  ""lat"": 35.344617736983984,
  ""lng"": 139.32792778191285
 },
 {
  ""lat"": 35.34362007397701,
  ""lng"": 139.32973022637086
 },
 {
  ""lat"": 35.34320000165674,
  ""lng"": 139.32940836128907
 },
 {
  ""lat"": 35.341204628308546,
  ""lng"": 139.32558889565186
 },
 {
  ""lat"": 35.34235985046379,
  ""lng"": 139.32346458611207
 }
]"
